ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,21880340,3723728,2253357,1571378,221250098,0,0,0,0,0
Valysar,CentralSouth,63462092,11685535,8478409,5912419,832468670,0,0,0,0,0
Valysar,CentralNorth,39166210,6594583,5015023,3497227,492409578,0,0,0,0,0
Valysar,NorthHorst,3181715,358382,163806,100618,19711007,29016962,3176335,1953752,454360996,69517
Valysar,CentralRamp,14000828,2240534,1601018,1116470,157198964,0,0,0,0,0
Valysar,CentralHorst,89739815,14177769,10760349,7503730,1056525213,0,0,0,0,0
Valysar,EastLowland,1335653,255826,131585,91761,12919911,0,0,0,0,0
Therys,WestLowland,6814400,1536288,967981,675021,95043003,0,0,0,0,0
Therys,CentralSouth,13044670,2556741,1675102,1168132,164473042,0,0,0,0,0
Therys,CentralNorth,18370048,3539243,2032532,1417386,199568013,0,0,0,0,0
Therys,NorthHorst,5942914,892625,355738,218512,42806527,20722750,3506822,2212763,514596007,78733
Therys,CentralRamp,6677865,1453787,1070887,746783,105147077,0,0,0,0,0
Therys,CentralHorst,29675503,7261184,5559881,3877184,545907485,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,826703,141899,99978,69719,9816487,0,0,0,0,0
Volon,CentralSouth,31091006,5398245,3952847,2756518,388117739,0,0,0,0,0
Volon,CentralNorth,4512974,575000,244082,170211,23965689,0,0,0,0,0
Volon,NorthHorst,4419842,770863,532790,327266,64111493,4484374,830323,683315,158910431,24313
Volon,CentralRamp,9012113,1713677,1388478,968255,136330320,0,0,0,0,0
Volon,CentralHorst,76785594,13088987,10019150,6986855,983749201,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
