ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6832478,937779,399954,278908,39270199,0,0,0,0,0
Valysar,CentralSouth,68348754,13830730,10952237,7637543,1075366094,0,0,0,0,0
Valysar,CentralNorth,38183682,5440134,3275319,2284044,321593385,0,0,0,0,0
Valysar,NorthHorst,6149565,738451,309750,190264,37272765,25621853,2590033,1525660,354804637,54285
Valysar,CentralRamp,13640218,2583777,1971851,1375070,193609930,0,0,0,0,0
Valysar,CentralHorst,89513618,16042242,12534252,8740762,1230699283,0,0,0,0,0
Valysar,EastLowland,4013123,798129,485691,338697,47688525,0,0,0,0,0
Therys,WestLowland,1577678,306689,139480,97266,13695108,0,0,0,0,0
Therys,CentralSouth,12664644,2769090,1764290,1230328,173230175,0,0,0,0,0
Therys,CentralNorth,23946605,4367846,2668818,1861100,262042923,0,0,0,0,0
Therys,NorthHorst,8777947,1313621,583988,358715,70272218,17055283,2859314,1861974,433017232,66252
Therys,CentralRamp,6485655,1431980,1095319,763821,107546005,0,0,0,0,0
Therys,CentralHorst,32299642,7815200,6001603,4185218,589278736,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,87121,15826,3838,2677,376873,0,0,0,0,0
Volon,CentralSouth,38235408,7119895,5168699,3604392,507498460,0,0,0,0,0
Volon,CentralNorth,10622134,1473166,801482,558913,78695018,0,0,0,0,0
Volon,NorthHorst,4377088,868158,671308,412351,80779613,4348125,832970,717795,166929064,25540
Volon,CentralRamp,11240723,1977888,1566835,1092632,153842630,0,0,0,0,0
Volon,CentralHorst,82948759,14054380,10525696,7340095,1033485391,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
