ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5599075,834085,496251,346061,48725381,0,0,0,0,0
Valysar,CentralSouth,39518979,8291733,6717880,4684714,659607747,0,0,0,0,0
Valysar,CentralNorth,26051182,4009874,2441787,1702781,239751517,0,0,0,0,0
Valysar,NorthHorst,4570555,516659,190196,116828,22886588,24747504,3382159,2350776,546692168,83644
Valysar,CentralRamp,13153593,1908895,1100369,767342,108041810,0,0,0,0,0
Valysar,CentralHorst,75273835,11987986,8935688,6231302,877367410,0,0,0,0,0
Valysar,EastLowland,863267,102447,29649,20676,2911113,0,0,0,0,0
Therys,WestLowland,1853378,388731,177773,123970,17454933,0,0,0,0,0
Therys,CentralSouth,5105490,1186810,703020,490251,69027346,0,0,0,0,0
Therys,CentralNorth,12471091,2576364,1545696,1077891,151767092,0,0,0,0,0
Therys,NorthHorst,7871822,1094471,421161,258698,50678995,16705533,2901786,1909767,444131767,67952
Therys,CentralRamp,6265128,1456084,1027867,716783,100923101,0,0,0,0,0
Therys,CentralHorst,24640896,6470762,5163962,3601089,507033385,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,189936,34183,14170,9882,1391346,0,0,0,0,0
Volon,CentralSouth,29354279,5304933,3671978,2560654,360540094,0,0,0,0,0
Volon,CentralNorth,5281005,797535,449123,313196,44098030,0,0,0,0,0
Volon,NorthHorst,6101132,1143005,855575,525537,102952775,2621659,471332,387515,90119873,13788
Volon,CentralRamp,8155467,1490097,1074137,749050,105466220,0,0,0,0,0
Volon,CentralHorst,76010075,13562557,10204111,7115838,1001910003,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
