ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,18633194,2536601,951724,663685,93446828
Valysar,CentralSouth,59941072,10831211,7873659,5490697,773090125
Valysar,CentralNorth,40483995,8087794,6501327,4533701,638345123
Valysar,NorthHorst,4365458,467237,221890,136296,26700376
Valysar,CentralRamp,13926085,2334581,1643552,1146131,161375288
Valysar,CentralHorst,84182373,14882857,11417112,7961724,1121010761
Valysar,EastLowland,0,0,0,0,0
Therys,WestLowland,2989184,584017,290901,202860,28562705
Therys,CentralSouth,8929039,1835049,1135347,791734,111476155
Therys,CentralNorth,23051229,4284083,2605990,1817287,255874033
Therys,NorthHorst,6743323,935105,374025,229745,45007064
Therys,CentralRamp,6451135,1494564,1120087,781093,109977887
Therys,CentralHorst,27176236,6944242,5392104,3760184,529433967
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,380519,69617,43418,30278,4263114
Volon,CentralSouth,24033908,4170727,2703837,1885521,265481345
Volon,CentralNorth,9221615,1351265,738700,515133,72530694
Volon,NorthHorst,5173264,883256,620593,381200,74677016
Volon,CentralRamp,10271168,1833547,1325743,924507,130170560
Volon,CentralHorst,69476900,12349006,9199145,6415024,903235434
Volon,EastLowland,0,0,0,0,0
