ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4616306,645235,344333,240121,33808971,0,0,0,0,0
Valysar,CentralSouth,66524804,11752459,8595469,5994051,843962426,0,0,0,0,0
Valysar,CentralNorth,38010676,6111221,4490128,3131191,440871714,0,0,0,0,0
Valysar,NorthHorst,4676746,765795,442475,271790,53243717,23592133,3091559,2032439,472660191,72317
Valysar,CentralRamp,13440275,2038824,1396540,973877,137121895,0,0,0,0,0
Valysar,CentralHorst,86483885,13574280,10367971,7230105,1017998837,0,0,0,0,0
Valysar,EastLowland,1934502,341171,196743,137199,19317580,0,0,0,0,0
Therys,WestLowland,1609447,335258,165644,115512,16264032,0,0,0,0,0
Therys,CentralSouth,13294258,3402598,2120904,1479013,208244992,0,0,0,0,0
Therys,CentralNorth,21874244,4099156,2384298,1662690,234106792,0,0,0,0,0
Therys,NorthHorst,7218027,971009,408682,251033,49177398,16270421,2795525,1819913,423235577,64755
Therys,CentralRamp,6672459,1702688,1304699,909832,128104296,0,0,0,0,0
Therys,CentralHorst,32002379,8109890,6270450,4372699,615676029,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,65660,11987,4960,3459,487048,0,0,0,0,0
Volon,CentralSouth,34289690,6306244,4615953,3218935,453226097,0,0,0,0,0
Volon,CentralNorth,7304167,987013,514588,358848,50525826,0,0,0,0,0
Volon,NorthHorst,4816884,841400,617944,379572,74358240,2830788,473120,383172,89109661,13634
Volon,CentralRamp,12301093,2338038,1836688,1280814,180338685,0,0,0,0,0
Volon,CentralHorst,84821932,15333356,11997109,8366185,1177958905,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
