ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4780434,756469,479530,334400,47083565,0,0,0,0,0
Valysar,CentralSouth,68116334,12492043,9271108,6465208,910301345,0,0,0,0,0
Valysar,CentralNorth,39476731,6769059,5049059,3520962,495751422,0,0,0,0,0
Valysar,NorthHorst,4877312,797257,479339,294434,57679654,24239532,3125958,1924797,447627270,68487
Valysar,CentralRamp,13527235,2020236,1371511,956423,134664365,0,0,0,0,0
Valysar,CentralHorst,86402605,13570751,10429928,7273311,1024082198,0,0,0,0,0
Valysar,EastLowland,3143931,467149,276949,193131,27192807,0,0,0,0,0
Therys,WestLowland,2106428,414916,209965,146419,20615855,0,0,0,0,0
Therys,CentralSouth,13301970,3261147,2017726,1407061,198114263,0,0,0,0,0
Therys,CentralNorth,20966463,3833513,2193470,1529617,215370023,0,0,0,0,0
Therys,NorthHorst,6983297,946931,382866,235176,46070911,16638165,2831173,1822636,423868804,64852
Therys,CentralRamp,6649952,1565182,1193220,832092,117158588,0,0,0,0,0
Therys,CentralHorst,31183801,7923001,6106957,4258687,599623097,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,206915,36137,20745,14467,2036925,0,0,0,0,0
Volon,CentralSouth,33824294,6502956,5001645,3487898,491096007,0,0,0,0,0
Volon,CentralNorth,6272426,812413,379613,264723,37273060,0,0,0,0,0
Volon,NorthHorst,5317146,987012,749492,460376,90187611,2608036,509420,442878,102994971,15758
Volon,CentralRamp,12545471,2250258,1765826,1231399,173380925,0,0,0,0,0
Volon,CentralHorst,82600028,14655790,11472184,8000129,1126418128,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
