ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,8487622,1632358,935403,652304,91844350,0,0,0,0,0
Valysar,CentralSouth,58887259,11123203,8117151,5660496,796997858,0,0,0,0,0
Valysar,CentralNorth,35734701,5991364,4438378,3095103,435790570,0,0,0,0,0
Valysar,NorthHorst,5417216,731340,362742,222815,43649381,23146085,3027030,1861194,432835795,66224
Valysar,CentralRamp,13669844,2375935,1759190,1226772,172729439,0,0,0,0,0
Valysar,CentralHorst,82580247,13381096,9864490,6879003,968563682,0,0,0,0,0
Valysar,EastLowland,11185384,1542178,632343,440964,62087761,0,0,0,0,0
Therys,WestLowland,1261660,398557,225298,157112,22121314,0,0,0,0,0
Therys,CentralSouth,8135235,1732037,1031725,719474,101301884,0,0,0,0,0
Therys,CentralNorth,19129984,3850230,2275347,1586714,223409269,0,0,0,0,0
Therys,NorthHorst,9917197,1414598,532115,326852,64030254,12911255,2141769,1333909,310211323,47462
Therys,CentralRamp,6790392,1350813,1011084,705080,99275205,0,0,0,0,0
Therys,CentralHorst,26085540,6329356,4924392,3434025,483510757,0,0,0,0,0
Therys,EastLowland,281808,90407,46469,32405,4562685,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0,0,0,0,0,0
Volon,CentralSouth,28117935,5058242,3527266,2459740,346331338,0,0,0,0,0
Volon,CentralNorth,5080836,698045,342234,238657,33602906,0,0,0,0,0
Volon,NorthHorst,3562111,625509,420166,258087,50559297,2665337,532512,479792,111579649,17072
Volon,CentralRamp,11526783,2283877,1807004,1260114,177424108,0,0,0,0,0
Volon,CentralHorst,75633729,13049903,9874000,6885635,969497409,0,0,0,0,0
Volon,EastLowland,12427,1675,0,0,0,0,0,0,0,0
