ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7894901,1336546,735371,512811,72203830
Valysar,CentralSouth,68487032,13224576,10162796,7087026,997853350
Valysar,CentralNorth,37941074,5881546,4139265,2886517,406421615
Valysar,NorthHorst,5610318,667651,289912,178079,34885640
Valysar,CentralRamp,13887644,2259014,1585135,1105394,155639452
Valysar,CentralHorst,87944334,13892870,10427923,7271913,1023885331
Valysar,EastLowland,3653527,575061,372006,259418,36526107
Therys,WestLowland,2918143,484855,231445,161398,22724837
Therys,CentralSouth,13558502,3371909,2303974,1606677,226220081
Therys,CentralNorth,21321695,4120639,2423118,1689762,237918446
Therys,NorthHorst,7428027,1030944,443220,272248,53333379
Therys,CentralRamp,6476460,1552807,1213198,846024,119120139
Therys,CentralHorst,29901690,7400607,5672191,3955503,556934794
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,522870,84270,52845,36851,5188652
Volon,CentralSouth,32662258,5883997,4339902,3026431,426121543
Volon,CentralNorth,7569556,990182,447572,312114,43945692
Volon,NorthHorst,5278193,995978,776896,477209,93485257
Volon,CentralRamp,13275812,2415810,1873243,1306306,183927890
Volon,CentralHorst,83331269,14486519,11195888,7807453,1099289468
Volon,EastLowland,0,0,0,0,0
