ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6238030,999464,595247,415096,58445464
Valysar,CentralSouth,67297217,11903650,8871217,6186344,871037238
Valysar,CentralNorth,38447841,6733835,4916303,3428385,482716557
Valysar,NorthHorst,4146672,640744,347889,213691,41862075
Valysar,CentralRamp,13698370,2033693,1371309,956283,134644604
Valysar,CentralHorst,86700508,13016816,9647810,6727901,947288491
Valysar,EastLowland,940624,156758,79232,55253,7779575
Therys,WestLowland,3194419,605272,302112,210678,29663419
Therys,CentralSouth,14009649,3417260,2208971,1540426,216891997
Therys,CentralNorth,20791915,3868849,2292799,1598884,225122841
Therys,NorthHorst,5729660,772381,307765,189045,37033923
Therys,CentralRamp,6696841,1442939,1142236,796538,112152560
Therys,CentralHorst,30178565,7471237,5816854,4056384,571138846
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,534463,78847,41846,29181,4108712
Volon,CentralSouth,31265645,5575303,3988085,2781091,391577679
Volon,CentralNorth,6646453,924660,529786,369446,52018026
Volon,NorthHorst,3884019,651124,445753,273804,53638246
Volon,CentralRamp,12683824,2260560,1738452,1212310,170693183
Volon,CentralHorst,84182850,14402272,11090857,7734210,1088976816
Volon,EastLowland,0,0,0,0,0
