ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6238401,1001146,551941,384896,54193325,0,0,0,0,0
Valysar,CentralSouth,67295722,11894007,8778466,6121664,861930295,0,0,0,0,0
Valysar,CentralNorth,38458845,6727629,4843404,3377548,475558832,0,0,0,0,0
Valysar,NorthHorst,4152565,634055,312710,192082,37628866,24348146,3349163,2277702,529698164,81044
Valysar,CentralRamp,13699453,2033820,1371376,956329,134651185,0,0,0,0,0
Valysar,CentralHorst,86686708,13013437,9590035,6687612,941615753,0,0,0,0,0
Valysar,EastLowland,937407,157470,67698,47209,6647017,0,0,0,0,0
Therys,WestLowland,3186024,602597,281736,196469,27662810,0,0,0,0,0
Therys,CentralSouth,14028720,3418016,2135477,1489175,209675883,0,0,0,0,0
Therys,CentralNorth,20779782,3868787,2248671,1568111,220789980,0,0,0,0,0
Therys,NorthHorst,5731681,775994,289884,178061,34882175,17725011,2898383,1819784,423205511,64750
Therys,CentralRamp,6697750,1442771,1142294,796579,112158338,0,0,0,0,0
Therys,CentralHorst,30186733,7466468,5793606,4040171,568856158,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,529708,79321,39330,27427,3861677,0,0,0,0,0
Volon,CentralSouth,31249620,5633642,3783909,2638709,371530279,0,0,0,0,0
Volon,CentralNorth,6633682,930485,494393,344765,48542913,0,0,0,0,0
Volon,NorthHorst,3892749,654057,420078,258033,50548635,4147170,713408,552660,128525609,19664
Volon,CentralRamp,12688472,2263269,1722995,1201531,169175561,0,0,0,0,0
Volon,CentralHorst,84195483,14406200,11024839,7688173,1082494714,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
