ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6608420,924713,517357,360779,50797712,0,0,0,0,0
Valysar,CentralSouth,66808427,12624629,9489889,6617775,931782772,0,0,0,0,0
Valysar,CentralNorth,39500029,6955866,5018342,3499541,492735443,0,0,0,0,0
Valysar,NorthHorst,3932268,613877,360859,221658,43422718,22517449,3341241,2333910,542769798,83044
Valysar,CentralRamp,13644375,2054012,1353686,943993,132914247,0,0,0,0,0
Valysar,CentralHorst,86960139,13757724,10233878,7136595,1004832669,0,0,0,0,0
Valysar,EastLowland,7634598,1087787,661661,461409,64966437,0,0,0,0,0
Therys,WestLowland,3354591,620351,307923,214730,30234050,0,0,0,0,0
Therys,CentralSouth,7479603,1932017,1252688,873562,122997500,0,0,0,0,0
Therys,CentralNorth,24978654,4783006,2792561,1947393,274192922,0,0,0,0,0
Therys,NorthHorst,5679088,843890,366943,225395,44154828,17371022,2803763,1768315,411236028,62919
Therys,CentralRamp,6665920,1436666,1124567,784217,110417731,0,0,0,0,0
Therys,CentralHorst,33207445,7679330,5913236,4123596,580602267,0,0,0,0,0
Therys,EastLowland,34520,11860,3942,2749,387093,0,0,0,0,0
Volon,WestLowland,538464,80679,45119,31464,4430085,0,0,0,0,0
Volon,CentralSouth,34590314,6527557,4874680,3399358,478629663,0,0,0,0,0
Volon,CentralNorth,7325063,1113925,687273,479270,67481207,0,0,0,0,0
Volon,NorthHorst,2857174,525283,401296,246496,48288612,4963867,911336,741474,172435890,26383
Volon,CentralRamp,12911114,2373107,1817019,1267099,178407477,0,0,0,0,0
Volon,CentralHorst,81245585,14016072,10550892,7357665,1035959302,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
