ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5345394,629625,327167,228150,32123545
Valysar,CentralSouth,64753121,12038386,9099167,6345305,893418970
Valysar,CentralNorth,35197716,6088685,4193775,2924529,411773743
Valysar,NorthHorst,3739458,563207,292165,179462,35156663
Valysar,CentralRamp,13963259,1935413,1255369,875432,123260771
Valysar,CentralHorst,86488193,13573856,10232545,7135666,1004701856
Valysar,EastLowland,1133503,209754,90612,63188,8896921
Therys,WestLowland,2119527,414621,214634,149675,21074211
Therys,CentralSouth,12606046,2934475,1945229,1356505,190995969
Therys,CentralNorth,18641297,3597123,2175784,1517283,213633494
Therys,NorthHorst,5647470,762309,281940,173182,33926260
Therys,CentralRamp,6700129,1545128,1166667,813575,114551421
Therys,CentralHorst,28123701,6858671,5344282,3726835,524738410
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,200959,26835,12284,8566,1206116
Volon,CentralSouth,32374606,5712857,4303867,3001302,422583290
Volon,CentralNorth,6552260,958086,548348,382391,53840596
Volon,NorthHorst,4074134,739287,544618,334532,65534760
Volon,CentralRamp,13410429,2501096,1906714,1329647,187214327
Volon,CentralHorst,80833083,14350451,11215317,7821002,1101197103
Volon,EastLowland,1200,0,0,0,0
