ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4324286,719129,418452,291808,41086525,0,0,0,0,0
Valysar,CentralSouth,63535903,11973872,8719146,6080297,856105829,0,0,0,0,0
Valysar,CentralNorth,40343383,6803780,4804317,3350291,471720946,0,0,0,0,0
Valysar,NorthHorst,4653667,672038,356933,219247,42950390,23917075,3111606,2104953,489523933,74897
Valysar,CentralRamp,13413129,1985240,1330434,927778,130631186,0,0,0,0,0
Valysar,CentralHorst,85235174,13316992,9986131,6963830,980507221,0,0,0,0,0
Valysar,EastLowland,1926160,258715,132089,92112,12969437,0,0,0,0,0
Therys,WestLowland,1919543,367097,147022,102526,14435640,0,0,0,0,0
Therys,CentralSouth,10026518,2448073,1545036,1077431,151702330,0,0,0,0,0
Therys,CentralNorth,21985266,3912900,2236109,1559351,219556630,0,0,0,0,0
Therys,NorthHorst,5911616,797063,293754,180439,35347960,17857075,2844551,1780726,414122366,63361
Therys,CentralRamp,6610553,1503010,1167095,813874,114593412,0,0,0,0,0
Therys,CentralHorst,29851439,7684081,5926698,4132984,581924100,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,212727,37130,13091,9129,1285367,0,0,0,0,0
Volon,CentralSouth,33358884,6328928,4602241,3209373,451879776,0,0,0,0,0
Volon,CentralNorth,7797876,1068629,578322,403293,56783633,0,0,0,0,0
Volon,NorthHorst,4184237,693844,457052,280744,54997781,3939207,650925,504537,117334267,17952
Volon,CentralRamp,12572616,2399309,1903679,1327531,186916349,0,0,0,0,0
Volon,CentralHorst,83167189,14080647,10582711,7379854,1039083501,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
