ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,15665329,2460474,1265352,882393,124240987,0,0,0,0,0
Valysar,CentralSouth,66365999,12824516,9875867,6886937,969680712,0,0,0,0,0
Valysar,CentralNorth,37845506,6713989,4649209,3242126,456491374,0,0,0,0,0
Valysar,NorthHorst,4115145,511146,226374,139051,27240006,23517702,3047469,2115114,491886885,75259
Valysar,CentralRamp,13863672,2278305,1734350,1209449,170290413,0,0,0,0,0
Valysar,CentralHorst,86780544,14803905,11348725,7914035,1114296095,0,0,0,0,0
Valysar,EastLowland,3070495,432892,174143,121438,17098520,0,0,0,0,0
Therys,WestLowland,3284024,679806,319170,222573,31338284,0,0,0,0,0
Therys,CentralSouth,14732132,3414683,2231422,1556082,219096414,0,0,0,0,0
Therys,CentralNorth,22330370,4365258,2651378,1848938,260330526,0,0,0,0,0
Therys,NorthHorst,4911065,755907,297767,182904,35830796,17615444,2965277,1931828,449262210,68737
Therys,CentralRamp,6738872,1616845,1260641,879108,123778452,0,0,0,0,0
Therys,CentralHorst,29836380,7632324,5955076,4152772,584710373,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,401052,54450,25627,17871,2516216,0,0,0,0,0
Volon,CentralSouth,38736703,7295624,5039213,3514096,494784684,0,0,0,0,0
Volon,CentralNorth,8343639,1236662,715064,498650,70209924,0,0,0,0,0
Volon,NorthHorst,2878424,555994,394144,242103,47427965,4987951,957334,824938,191846135,29352
Volon,CentralRamp,13672933,2548098,1965640,1370739,193000115,0,0,0,0,0
Volon,CentralHorst,85439891,15083403,11603430,8091653,1139304777,0,0,0,0,0
Volon,EastLowland,2323,391,0,0,0,0,0,0,0,0
