ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5215512,881101,507643,354005,49843891,0,0,0,0,0
Valysar,CentralSouth,67729707,11899522,8729477,6087502,857120264,0,0,0,0,0
Valysar,CentralNorth,39687372,6702610,4831105,3368972,474351240,0,0,0,0,0
Valysar,NorthHorst,4144735,700463,370543,227606,44588062,24310184,3374761,2262728,526215836,80511
Valysar,CentralRamp,13413467,1900640,1274965,889097,125184836,0,0,0,0,0
Valysar,CentralHorst,85066306,12898032,9593269,6689867,941933288,0,0,0,0,0
Valysar,EastLowland,254769,39048,10145,7074,996085,0,0,0,0,0
Therys,WestLowland,2309350,455602,212437,148143,20858553,0,0,0,0,0
Therys,CentralSouth,14551080,3470858,2238682,1561145,219809256,0,0,0,0,0
Therys,CentralNorth,21653189,4168113,2484667,1732683,243961778,0,0,0,0,0
Therys,NorthHorst,6069644,788131,281651,173004,33891535,17818669,2933218,1866721,434121060,66421
Therys,CentralRamp,6692299,1513569,1230594,858155,120828229,0,0,0,0,0
Therys,CentralHorst,30937547,7974382,6301467,4394329,618721499,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,230012,36807,12620,8801,1239123,0,0,0,0,0
Volon,CentralSouth,31868300,5726805,4164994,2904459,408947808,0,0,0,0,0
Volon,CentralNorth,7373140,936035,441671,307999,43366322,0,0,0,0,0
Volon,NorthHorst,4152885,699606,471087,289365,56686659,3759463,647773,512025,119075654,18219
Volon,CentralRamp,12327420,2256564,1744633,1216620,171300083,0,0,0,0,0
Volon,CentralHorst,83509004,14775961,11756706,8198540,1154354485,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
