ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5319257,659534,275247,191943,27025612,0,0,0,0,0
Valysar,CentralSouth,67119624,11690201,8313277,5797264,816254803,0,0,0,0,0
Valysar,CentralNorth,42276279,6832928,4655695,3246649,457128198,0,0,0,0,0
Valysar,NorthHorst,2925848,530113,263288,161725,31681923,25027481,3368920,2084320,484725505,74163
Valysar,CentralRamp,13744609,2246460,1517009,1057886,148950377,0,0,0,0,0
Valysar,CentralHorst,83262275,14110756,10445635,7284264,1025624428,0,0,0,0,0
Valysar,EastLowland,0,0,0,0,0,0,0,0,0,0
Therys,WestLowland,1651720,319881,149196,104042,14649112,0,0,0,0,0
Therys,CentralSouth,20882227,4429717,2807213,1957610,275631560,0,0,0,0,0
Therys,CentralNorth,26500019,4915510,2819616,1966259,276849307,0,0,0,0,0
Therys,NorthHorst,3569559,557148,215021,132077,25873877,18778733,2995916,1924031,447449094,68460
Therys,CentralRamp,6622033,1532193,1167843,814395,114666831,0,0,0,0,0
Therys,CentralHorst,28886321,7050302,5381938,3753095,528435737,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,177487,28023,7768,5417,762707,0,0,0,0,0
Volon,CentralSouth,37697867,6872377,4634774,3232060,455074056,0,0,0,0,0
Volon,CentralNorth,9517458,1310449,668852,466424,65672487,0,0,0,0,0
Volon,NorthHorst,1649146,327853,216330,132881,26031312,6071170,1128186,983045,228615012,34978
Volon,CentralRamp,13582899,2488752,1955091,1363383,191964332,0,0,0,0,0
Volon,CentralHorst,77678124,13097251,9809978,6840989,963211317,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
