ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4926419,1064714,818028,570452,80319613,0,0,0,0,0
Valysar,CentralSouth,60366342,11162374,8376277,5841198,822440634,0,0,0,0,0
Valysar,CentralNorth,33489952,5196098,3572917,2491574,350813662,0,0,0,0,0
Valysar,NorthHorst,5485321,958613,624577,383647,75156398,23159536,3157765,2081228,484006446,74053
Valysar,CentralRamp,13746446,2202425,1507244,1051077,147991629,0,0,0,0,0
Valysar,CentralHorst,83973871,11558073,8003070,5580941,785796573,0,0,0,0,0
Valysar,EastLowland,291997,54580,18993,13244,1864815,0,0,0,0,0
Therys,WestLowland,2204974,367275,188821,131674,18539729,0,0,0,0,0
Therys,CentralSouth,8215681,1834811,1166674,813580,114552122,0,0,0,0,0
Therys,CentralNorth,17559935,3509230,2091755,1458686,205382961,0,0,0,0,0
Therys,NorthHorst,9872056,1399799,609652,374479,73360512,14275448,2417261,1574896,366254811,56037
Therys,CentralRamp,6770890,1467495,1101314,768002,108134630,0,0,0,0,0
Therys,CentralHorst,27405046,6636452,5085532,3546396,499332547,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,254401,35508,19025,13267,1868050,0,0,0,0,0
Volon,CentralSouth,26513975,4748248,3447882,2404380,338536779,0,0,0,0,0
Volon,CentralNorth,4040798,529603,253439,176736,24884397,0,0,0,0,0
Volon,NorthHorst,6714072,1246578,942764,579093,113444326,1198646,208127,164158,38176229,5841
Volon,CentralRamp,11693521,2124313,1628249,1135460,159872706,0,0,0,0,0
Volon,CentralHorst,77869416,13659651,10695171,7458278,1050125594,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
