ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5410121,850957,537687,374956,52793800,0,0,0,0,0
Valysar,CentralSouth,68288589,12512914,9399051,6554429,922863582,0,0,0,0,0
Valysar,CentralNorth,38806074,6783126,5113833,3566132,502111348,0,0,0,0,0
Valysar,NorthHorst,4018301,570403,279971,171973,33689417,23763265,3109167,1988659,462478725,70759
Valysar,CentralRamp,13539856,2272609,1664094,1160456,163392200,0,0,0,0,0
Valysar,CentralHorst,86524273,14644445,11456966,7989517,1124923952,0,0,0,0,0
Valysar,EastLowland,1130696,173374,94170,65669,9246219,0,0,0,0,0
Therys,WestLowland,2546393,448262,236753,165100,23246054,0,0,0,0,0
Therys,CentralSouth,16647483,4011104,2592090,1807594,254509278,0,0,0,0,0
Therys,CentralNorth,22238701,4128854,2523840,1760000,247807999,0,0,0,0,0
Therys,NorthHorst,5369167,727398,304150,186824,36598912,17307889,2704305,1735576,403622328,61754
Therys,CentralRamp,6578190,1482346,1161969,810299,114090083,0,0,0,0,0
Therys,CentralHorst,30225560,7609223,5925497,4132146,581806126,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,369453,68702,47165,32891,4631017,0,0,0,0,0
Volon,CentralSouth,34152098,6207677,4617711,3220161,453398668,0,0,0,0,0
Volon,CentralNorth,8129865,1076615,592435,413134,58169327,0,0,0,0,0
Volon,NorthHorst,3967959,682260,486099,298586,58493076,3794241,646619,508243,118196134,18084
Volon,CentralRamp,12496339,2260330,1802610,1257050,176992698,0,0,0,0,0
Volon,CentralHorst,84292116,14886272,11810302,8235915,1159616846,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
