ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4813886,792350,417164,290910,40960073,0,0,0,0,0
Valysar,CentralSouth,67051040,12523250,9342988,6515333,917358958,0,0,0,0,0
Valysar,CentralNorth,38567128,6511598,4521055,3152758,443908312,0,0,0,0,0
Valysar,NorthHorst,4836044,679938,308354,189406,37104723,23219711,3076544,1902939,442544061,67709
Valysar,CentralRamp,13479279,2023067,1414778,986596,138912694,0,0,0,0,0
Valysar,CentralHorst,85742911,13512625,10296729,7180425,1011003835,0,0,0,0,0
Valysar,EastLowland,711318,143258,78889,55014,7745909,0,0,0,0,0
Therys,WestLowland,1757160,331754,138838,96819,13632106,0,0,0,0,0
Therys,CentralSouth,11563980,2987045,1821195,1270010,178817433,0,0,0,0,0
Therys,CentralNorth,21897856,4143247,2435609,1698472,239144922,0,0,0,0,0
Therys,NorthHorst,8035899,1101294,434712,267022,52309632,14749968,2455423,1617586,376182823,57556
Therys,CentralRamp,6505159,1514736,1188069,828500,116652807,0,0,0,0,0
Therys,CentralHorst,30870669,7470995,5898485,4113309,579153912,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,65296,9627,844,589,82895,0,0,0,0,0
Volon,CentralSouth,31562498,5806632,4005982,2793572,393334920,0,0,0,0,0
Volon,CentralNorth,7300704,969333,470446,328066,46191641,0,0,0,0,0
Volon,NorthHorst,5407556,932053,659784,405273,79392917,2003658,359938,303630,70611513,10804
Volon,CentralRamp,12548066,2138070,1603741,1118369,157466334,0,0,0,0,0
Volon,CentralHorst,84251395,14652050,11309062,7886375,1110401683,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
