ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5301999,779688,414858,289301,40733619,0,0,0,0,0
Valysar,CentralSouth,69006116,13228689,10065606,7019251,988310551,0,0,0,0,0
Valysar,CentralNorth,38132688,6259746,4488213,3129856,440683708,0,0,0,0,0
Valysar,NorthHorst,4087047,621480,301813,185389,36317691,24913013,3118699,1917810,446002252,68238
Valysar,CentralRamp,13460650,2120082,1493688,1041623,146660584,0,0,0,0,0
Valysar,CentralHorst,86827229,13605458,10190288,7106198,1000552718,0,0,0,0,0
Valysar,EastLowland,959178,152349,81444,56795,7996746,0,0,0,0,0
Therys,WestLowland,2379717,379796,158618,110612,15574176,0,0,0,0,0
Therys,CentralSouth,15115505,3524659,2121892,1479702,208342008,0,0,0,0,0
Therys,CentralNorth,20073230,3468846,1965205,1370436,192957375,0,0,0,0,0
Therys,NorthHorst,5531648,781631,316225,194241,38051847,18289825,2900272,1876738,436450595,66777
Therys,CentralRamp,6610119,1574522,1204756,840136,118291202,0,0,0,0,0
Therys,CentralHorst,30901785,7439757,5688973,3967206,558582561,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,312883,53126,25058,17474,2460378,0,0,0,0,0
Volon,CentralSouth,33311286,6203906,4290608,2992056,421281439,0,0,0,0,0
Volon,CentralNorth,6611072,876589,434026,302668,42615628,0,0,0,0,0
Volon,NorthHorst,3672118,663411,479614,294603,57712749,4330456,781360,655584,152461346,23327
Volon,CentralRamp,12561349,2194239,1661424,1158594,163130076,0,0,0,0,0
Volon,CentralHorst,83921308,14368764,10927121,7620029,1072900060,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
