ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,9959726,1521947,662996,462341,65097553
Valysar,CentralSouth,61731035,11420566,8426264,5876056,827348660
Valysar,CentralNorth,36846584,5848093,4239990,2956758,416311498
Valysar,NorthHorst,4984203,833071,480125,294917,57774308
Valysar,CentralRamp,13796300,2195595,1579546,1101496,155090679
Valysar,CentralHorst,84226758,13651991,10554166,7359948,1036280761
Valysar,EastLowland,1152351,158619,62429,43535,6129661
Therys,WestLowland,2296815,440883,209609,146171,20580809
Therys,CentralSouth,11113434,2717811,1734709,1209699,170325644
Therys,CentralNorth,21761594,3754747,2036174,1419926,199925560
Therys,NorthHorst,8766926,1178674,422082,259264,50789780
Therys,CentralRamp,6829769,1645475,1279962,892582,125675505
Therys,CentralHorst,32388229,7882950,6048311,4217790,593864876
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,199417,39375,16959,11827,1665183
Volon,CentralSouth,38796489,7379572,5308939,3702189,521268244
Volon,CentralNorth,6737629,903626,432244,301425,42440688
Volon,NorthHorst,6277815,1204254,947591,582058,114025172
Volon,CentralRamp,13547991,2668064,2144457,1495437,210557538
Volon,CentralHorst,84807322,15433345,12091267,8431846,1187203953
Volon,EastLowland,0,0,0,0,0
