ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,13839743,2481244,1306523,911104,128283438,0,0,0,0,0
Valysar,CentralSouth,66513968,12936464,9980367,6959810,979941265,0,0,0,0,0
Valysar,CentralNorth,44161025,7235096,5083885,3545248,499170898,0,0,0,0,0
Valysar,NorthHorst,6485672,1082888,628224,385887,75595229,24043555,3334341,2243827,521820275,79839
Valysar,CentralRamp,13605456,2010613,1403816,978951,137836335,0,0,0,0,0
Valysar,CentralHorst,86096809,14244470,10658904,7432987,1046564638,0,0,0,0,0
Valysar,EastLowland,22135278,3057570,1793930,1250997,176140374,0,0,0,0,0
Therys,WestLowland,3075030,617363,289003,201536,28376305,0,0,0,0,0
Therys,CentralSouth,20962486,4547654,2833386,1975862,278201330,0,0,0,0,0
Therys,CentralNorth,23035463,4230377,2416398,1685076,237258650,0,0,0,0,0
Therys,NorthHorst,8438510,1220683,492195,302331,59226612,17212855,2845639,1864598,433627351,66345
Therys,CentralRamp,6787521,1425158,1146267,799350,112548437,0,0,0,0,0
Therys,CentralHorst,30002090,7711810,6051641,4220112,594191787,0,0,0,0,0
Therys,EastLowland,3227173,925351,704496,491280,69172242,0,0,0,0,0
Volon,WestLowland,330734,53385,31516,21978,3094476,0,0,0,0,0
Volon,CentralSouth,31960046,5480839,3688771,2572365,362189013,0,0,0,0,0
Volon,CentralNorth,7531225,1092684,587427,409642,57677614,0,0,0,0,0
Volon,NorthHorst,5462148,1072410,852936,523916,102635223,3183346,700447,652589,151764940,23220
Volon,CentralRamp,13574546,2419929,1888485,1316935,185424455,0,0,0,0,0
Volon,CentralHorst,82859375,14027780,10790325,7524634,1059468537,0,0,0,0,0
Volon,EastLowland,4966307,769853,432485,301594,42464386,0,0,0,0,0
