ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,23283561,4268335,2393010,1668766,234962190,0,0,0,0,0
Valysar,CentralSouth,61417506,12223674,9639320,6721981,946454884,0,0,0,0,0
Valysar,CentralNorth,39371853,6258693,4579280,3193361,449625285,0,0,0,0,0
Valysar,NorthHorst,3408862,301272,68955,42355,8297426,22364998,2613710,1735586,403624645,61755
Valysar,CentralRamp,13128683,2109087,1375027,958875,135009589,0,0,0,0,0
Valysar,CentralHorst,88418878,14419644,10691147,7455472,1049730486,0,0,0,0,0
Valysar,EastLowland,6879681,877914,215960,150600,21204419,0,0,0,0,0
Therys,WestLowland,1029352,286476,151981,105984,14922539,0,0,0,0,0
Therys,CentralSouth,18795488,4275991,2640079,1841059,259221121,0,0,0,0,0
Therys,CentralNorth,22785692,4284131,2629259,1833514,258158820,0,0,0,0,0
Therys,NorthHorst,7607963,1056806,401522,246635,48315803,13770613,2308686,1509221,350981716,53700
Therys,CentralRamp,5887506,1242276,905367,631358,88895181,0,0,0,0,0
Therys,CentralHorst,29929737,7087557,5527236,3854418,542702103,0,0,0,0,0
Therys,EastLowland,1235,424,323,225,31723,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0,0,0,0,0,0
Volon,CentralSouth,28376200,4727098,3218703,2244563,316034493,0,0,0,0,0
Volon,CentralNorth,9045148,1311327,787535,549187,77325577,0,0,0,0,0
Volon,NorthHorst,3363525,573777,402075,246975,48382395,2962501,498637,385722,89702827,13725
Volon,CentralRamp,8005755,1447185,1107168,772084,108709417,0,0,0,0,0
Volon,CentralHorst,85854353,14940018,11615984,8100408,1140537436,0,0,0,0,0
Volon,EastLowland,528548,63139,24201,16877,2376252,0,0,0,0,0
