ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11875911,2396872,1493452,1041459,146637413,0,0,0,0,0
Valysar,CentralSouth,70806702,12705173,9559516,6666329,938619178,0,0,0,0,0
Valysar,CentralNorth,41915521,7190634,4991637,3480918,490113302,0,0,0,0,0
Valysar,NorthHorst,5461785,921877,496694,305095,59768083,23101753,3347623,2405256,559361937,85582
Valysar,CentralRamp,13905836,2079617,1450286,1011357,142399048,0,0,0,0,0
Valysar,CentralHorst,89832175,14146393,10626469,7410369,1043380008,0,0,0,0,0
Valysar,EastLowland,5071690,915847,553266,385820,54323485,0,0,0,0,0
Therys,WestLowland,3065400,487638,196417,136971,19285533,0,0,0,0,0
Therys,CentralSouth,19325071,4721296,3217420,2243668,315908445,0,0,0,0,0
Therys,CentralNorth,18719020,3671449,2107011,1469324,206880844,0,0,0,0,0
Therys,NorthHorst,6355205,818767,335697,206202,40394976,16183903,2750416,1745781,405995586,62117
Therys,CentralRamp,6571691,1653390,1305294,910247,128162777,0,0,0,0,0
Therys,CentralHorst,31053479,7743952,5953216,4151476,584527799,0,0,0,0,0
Therys,EastLowland,118366,37099,18124,12639,1779538,0,0,0,0,0
Volon,WestLowland,359450,56444,27128,18918,2663657,0,0,0,0,0
Volon,CentralSouth,41120377,7755985,5537868,3861833,543746076,0,0,0,0,0
Volon,CentralNorth,5607222,859587,525890,366730,51635536,0,0,0,0,0
Volon,NorthHorst,3688052,687715,487237,299286,58630111,4032543,713771,565755,131570988,20130
Volon,CentralRamp,13273991,2382702,1839844,1283015,180648584,0,0,0,0,0
Volon,CentralHorst,85153079,15006213,11723743,8175553,1151117952,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
