ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4704516,763833,448836,312996,44069861,0,0,0,0,0
Valysar,CentralSouth,69674745,13027952,9724235,6781196,954792393,0,0,0,0,0
Valysar,CentralNorth,38817548,6358628,4475260,3120823,439411839,0,0,0,0,0
Valysar,NorthHorst,5099253,707826,355490,218360,42776663,22887962,3174867,2127498,494766856,75699
Valysar,CentralRamp,13341402,2107928,1462832,1020106,143630903,0,0,0,0,0
Valysar,CentralHorst,84240469,13641677,10281418,7169748,1009500540,0,0,0,0,0
Valysar,EastLowland,396404,91190,56308,39266,5528670,0,0,0,0,0
Therys,WestLowland,2263024,329299,150991,105294,14825331,0,0,0,0,0
Therys,CentralSouth,20980091,4715654,3111986,2170144,305556253,0,0,0,0,0
Therys,CentralNorth,18608477,3704978,2214098,1544001,217395381,0,0,0,0,0
Therys,NorthHorst,7301829,902966,349602,214743,42068153,15000973,2501647,1611313,374724017,57333
Therys,CentralRamp,6460278,1524169,1179049,822210,115767179,0,0,0,0,0
Therys,CentralHorst,29639784,7110374,5497057,3833373,539738915,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,301953,50918,31788,22167,3121160,0,0,0,0,0
Volon,CentralSouth,39652033,7448187,5734255,3998783,563028687,0,0,0,0,0
Volon,CentralNorth,5678544,850834,524198,365550,51469399,0,0,0,0,0
Volon,NorthHorst,5821205,1080760,819743,503527,98641014,2020154,394902,351443,81731002,12505
Volon,CentralRamp,11652550,2098205,1602455,1117472,157340108,0,0,0,0,0
Volon,CentralHorst,80213390,14097096,10665446,7437550,1047207017,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
