ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,14651047,2439861,1280919,893249,125769502,0,0,0,0,0
Valysar,CentralSouth,71093606,13141204,9889816,6896664,971050352,0,0,0,0,0
Valysar,CentralNorth,43638694,7813526,5447473,3798796,534870489,0,0,0,0,0
Valysar,NorthHorst,3566359,493892,241028,148052,29003329,22871485,2686712,1586043,368847299,56434
Valysar,CentralRamp,13670025,2161417,1434013,1000009,140801289,0,0,0,0,0
Valysar,CentralHorst,87490186,15230369,11306730,7884749,1110172706,0,0,0,0,0
Valysar,EastLowland,10998698,1689187,982106,684872,96429928,0,0,0,0,0
Therys,WestLowland,3493428,627319,281896,196580,27678485,0,0,0,0,0
Therys,CentralSouth,20829994,4753133,3098499,2160739,304232022,0,0,0,0,0
Therys,CentralNorth,20655765,3953379,2279405,1589543,223807682,0,0,0,0,0
Therys,NorthHorst,5404312,878727,324446,199291,39041130,17559425,3072738,1911041,444428079,67997
Therys,CentralRamp,6941165,1614104,1271021,886347,124797625,0,0,0,0,0
Therys,CentralHorst,28563153,7205016,5504899,3838842,540508929,0,0,0,0,0
Therys,EastLowland,881885,213037,116582,81298,11446812,0,0,0,0,0
Volon,WestLowland,566814,93046,50557,35256,4964070,0,0,0,0,0
Volon,CentralSouth,37609087,6945945,4869293,3395602,478100801,0,0,0,0,0
Volon,CentralNorth,5847730,965391,632307,440939,62084242,0,0,0,0,0
Volon,NorthHorst,3145370,617268,469374,288313,56480556,4128068,814334,721778,167855342,25682
Volon,CentralRamp,11174209,1966141,1419375,989802,139364065,0,0,0,0,0
Volon,CentralHorst,76484507,13686365,10437638,7278687,1024839217,0,0,0,0,0
Volon,EastLowland,62242,6263,0,0,0,0,0,0,0,0
