ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6804281,1054863,653771,455907,64191716
Valysar,CentralSouth,40496849,8727966,7155682,4990016,702594237
Valysar,CentralNorth,35708729,5345662,3710465,2587493,364319068
Valysar,NorthHorst,1567022,187615,88144,54142,10606508
Valysar,CentralRamp,14036104,2561110,1866275,1301447,183243750
Valysar,CentralHorst,88400879,15521319,12113895,8447626,1189425769
Valysar,EastLowland,379635,67135,26647,18583,2616435
Therys,WestLowland,4141424,648724,332429,231820,32640188
Therys,CentralSouth,5525708,1159754,665893,464360,65381944
Therys,CentralNorth,21774395,3851134,2169221,1512707,212989093
Therys,NorthHorst,4045127,524623,152985,93971,18408977
Therys,CentralRamp,6318407,1500596,1101940,768438,108196096
Therys,CentralHorst,30056737,7429900,5694025,3970729,559078601
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,796173,111675,48190,33605,4731654
Volon,CentralSouth,29218792,5412667,3787439,2641171,371876824
Volon,CentralNorth,8028966,1194082,647926,451831,63617796
Volon,NorthHorst,4015542,734927,496919,305233,59795054
Volon,CentralRamp,8783154,1526919,1121601,782148,110126481
Volon,CentralHorst,75262718,13705439,10739819,7489414,1054509465
Volon,EastLowland,0,0,0,0,0
