ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,7060581,1318394,791182,551731,77683706,0,0,0,0,0
Valysar,CentralSouth,65081070,12493584,9266451,6461961,909844066,0,0,0,0,0
Valysar,CentralNorth,35359586,5176374,3727451,2599338,365986837,0,0,0,0,0
Valysar,NorthHorst,3112236,404480,158200,97175,19036515,22666463,3012578,2298989,534648651,81801
Valysar,CentralRamp,13394229,2240815,1578490,1100760,154987010,0,0,0,0,0
Valysar,CentralHorst,84050754,14218153,10535327,7346811,1034431021,0,0,0,0,0
Valysar,EastLowland,4779341,972859,519038,361951,50962750,0,0,0,0,0
Therys,WestLowland,2881598,449142,216278,150821,21235654,0,0,0,0,0
Therys,CentralSouth,13703073,3210098,1983648,1383297,194768233,0,0,0,0,0
Therys,CentralNorth,22364841,4217609,2589327,1805667,254237966,0,0,0,0,0
Therys,NorthHorst,4070503,641463,251131,154257,30218980,17083940,2671974,1713003,398372679,60951
Therys,CentralRamp,6689328,1440363,1077780,751590,105823842,0,0,0,0,0
Therys,CentralHorst,29326891,7206292,5594077,3901030,549265069,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,595248,115255,71533,49884,7023613,0,0,0,0,0
Volon,CentralSouth,30569278,5542420,3847942,2683363,377817520,0,0,0,0,0
Volon,CentralNorth,10031426,1454416,864207,602655,84853791,0,0,0,0,0
Volon,NorthHorst,1842827,338127,231070,141935,27805089,5541384,1020082,822050,191174396,29250
Volon,CentralRamp,12777377,2290409,1718946,1198707,168777920,0,0,0,0,0
Volon,CentralHorst,80431853,14250456,11064892,7716104,1086427405,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
