ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10211485,1518957,701465,489167,68874675
Valysar,CentralSouth,66116454,12601648,9738021,6790810,956146083
Valysar,CentralNorth,29431364,4884058,3662022,2553711,359562584
Valysar,NorthHorst,3734562,367492,159266,97829,19164785
Valysar,CentralRamp,13699257,2401419,1770026,1234328,173793384
Valysar,CentralHorst,78646865,14091323,10904620,7604338,1070690778
Valysar,EastLowland,8071796,1725189,1252137,873178,122943476
Therys,WestLowland,3088162,419329,192369,134149,18888158
Therys,CentralSouth,13980073,3231496,2133697,1487934,209501089
Therys,CentralNorth,17031952,2871893,1568644,1093894,154020248
Therys,NorthHorst,5034555,760434,319724,196390,38472878
Therys,CentralRamp,6516176,1342611,1032014,719675,101330261
Therys,CentralHorst,24420352,6249565,4924577,3434154,483528928
Therys,EastLowland,441885,142819,100299,69943,9848012
Volon,WestLowland,560052,81121,44509,31039,4370235
Volon,CentralSouth,33388254,5745288,4229181,2949220,415250115
Volon,CentralNorth,5764145,763487,352718,245968,34632285
Volon,NorthHorst,2086514,362117,253594,155770,30515350
Volon,CentralRamp,12675722,2327624,1871526,1305109,183759361
Volon,CentralHorst,71593932,13081066,10361148,7225347,1017328944
Volon,EastLowland,153192,20211,11431,7971,1122355
