ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,37025097,5994999,3400851,2371583,333918949,0,0,0,0,0
Valysar,CentralSouth,68630432,13325544,9826627,6852599,964846020,0,0,0,0,0
Valysar,CentralNorth,37704555,6056781,4323477,3014977,424508745,0,0,0,0,0
Valysar,NorthHorst,3064139,379748,187451,115142,22556299,28589284,3570294,2429003,564884307,86427
Valysar,CentralRamp,13827808,2011863,1362157,949900,133745933,0,0,0,0,0
Valysar,CentralHorst,92011386,15987389,12637032,8812435,1240790909,0,0,0,0,0
Valysar,EastLowland,1609172,305282,178756,124655,17551451,0,0,0,0,0
Therys,WestLowland,6715430,1554161,682618,476024,67024175,0,0,0,0,0
Therys,CentralSouth,7890807,1677499,1051342,733153,103227994,0,0,0,0,0
Therys,CentralNorth,21087120,3508502,1966985,1371677,193132156,0,0,0,0,0
Therys,NorthHorst,5657268,831648,330285,202878,39743795,21147782,3549327,2253917,524166821,80198
Therys,CentralRamp,6741730,1552920,1189148,829252,116758707,0,0,0,0,0
Therys,CentralHorst,31306010,7764657,5981750,4171374,587329425,0,0,0,0,0
Therys,EastLowland,446,0,0,0,0,0,0,0,0,0
Volon,WestLowland,224094,47726,19889,13870,1952843,0,0,0,0,0
Volon,CentralSouth,39798607,7405179,5295367,3692724,519935609,0,0,0,0,0
Volon,CentralNorth,7733281,1174233,664932,463690,65287602,0,0,0,0,0
Volon,NorthHorst,3850405,702884,509992,313263,61368256,6015385,988041,758938,176497181,27004
Volon,CentralRamp,11267486,2146839,1646824,1148413,161696557,0,0,0,0,0
Volon,CentralHorst,89083372,16180583,12716962,8868175,1248639046,0,0,0,0,0
Volon,EastLowland,187361,38399,15909,11094,1562093,0,0,0,0,0
