DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,10775233536.0,0.0,0.0,0.0,0.0,58561052.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.0
2000-02-01,10775233536.0,0.0,0.0,0.0,0.0,58561040.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.08487337082624435
2000-03-01,10713653248.0,2123453.25,2123621.5,61580136.0,61585024.0,58226364.0,11540.5068359375,11540.0,334674.65625,334674.65625,334660.0,0.0,322642368.0,0.6658310294151306,0.0,0.1642710417509079
2000-04-01,10654602240.0,1904863.625,1887736.75,120631464.0,120104864.0,57905432.0,10352.51953125,10257.2578125,655605.8125,655605.8125,652635.0,0.0,322797344.0,2.122994899749756,4548.0009765625,0.24914442002773285
2000-05-01,10601219072.0,1779324.375,1695579.625,174012928.0,170972256.0,57615312.0,9670.2412109375,9213.5673828125,945722.4375,945722.4375,929042.0,0.0,322947360.0,6.629580020904541,25817.001953125,0.3312799334526062
2000-06-01,10547462144.0,1734030.125,1638625.75,227769968.0,221769648.0,57323152.0,9424.076171875,8903.451171875,1237880.25,1237880.25,1205049.0,0.0,323102336.0,16.60147476196289,50901.0,0.41615331172943115
2000-07-01,10499225600.0,1607853.875,1509394.625,276006592.0,267051488.0,57060996.0,8738.3359375,8201.7001953125,1500035.75,1500035.75,1451100.0,0.0,323397312.0,33.569068908691406,75951.0,0.4982888400554657
2000-08-01,10452439040.0,1509164.75,1398302.75,322792736.0,310398880.0,56806724.0,8201.982421875,7597.41943359375,1754308.375,1754308.375,1686620.0,0.0,323707296.0,70.11708068847656,105138.0,0.5831621885299683
2000-09-01,10407614464.0,1445850.625,1325874.25,367618048.0,351500960.0,56563108.0,7857.8837890625,7203.8388671875,1997924.125,1997924.125,1909939.0,0.0,324017216.0,148.1588134765625,136780.015625,0.6680355668067932
2000-10-01,10365679616.0,1397583.0,1270949.375,409552736.0,389629472.0,56335204.0,7595.56005859375,6905.7666015625,2225830.0,2225830.0,2117112.0,0.0,324317056.0,308.43109130859375,169202.0,0.7501711249351501
2000-11-01,10323549184.0,1358583.625,1227013.0,451682944.0,427666848.0,56106236.0,7383.60693359375,6666.935546875,2454798.5,2454798.5,2323787.0,0.0,324626688.0,653.1046142578125,204244.0,0.8350445032119751
2000-12-01,10283710464.0,1327265.125,1191768.75,491522112.0,463419936.0,55889716.0,7213.3974609375,6475.7666015625,2671315.75,2671315.75,2518060.0,0.0,324926048.0,1291.12158203125,239515.0,0.9171800017356873
2001-01-01,10243333120.0,1301438.25,1163525.625,531898816.0,499489216.0,55670280.0,7073.0341796875,6321.87109375,2890754.5,2890754.5,2714038.0,0.0,325234912.0,2437.80322265625,277189.0,1.0020533800125122
2001-02-01,10181064704.0,2007498.25,1873729.0,594167232.0,557574848.0,55331864.0,10910.31640625,10180.322265625,3229170.0,3229170.0,3029628.0,0.0,325543232.0,4125.96630859375,314403.0,1.086926817893982
2001-03-01,10138492928.0,1519488.875,1401034.0,636739328.0,596803776.0,55100492.0,8258.091796875,7610.60693359375,3460539.75,3460539.75,3242725.0,0.0,325821408.0,5947.134765625,344655.0,1.1635866165161133
2001-04-01,10090716160.0,1534198.375,1301814.625,684516160.0,637160000.0,54840836.0,8338.03515625,7072.09716796875,3720196.5,3720196.5,3461960.0,0.0,326274176.0,13157.7001953125,414866.03125,1.2484599351882935
2001-05-01,10042887168.0,1585426.0,1283700.25,732344640.0,675671040.0,54580900.0,8616.4453125,6973.00048828125,3980134.0,3980134.0,3671150.0,0.0,326709536.0,27806.923828125,508601.0,1.3305954933166504
2001-06-01,9993188352.0,1592802.5,1268368.5,782043968.0,714990464.0,54310792.0,8656.53515625,6890.2255859375,4250239.0,4250239.0,3884747.0,0.0,327152064.0,50274.12109375,619142.0,1.4154688119888306
2001-07-01,9945709568.0,1570945.625,1244567.125,829522624.0,752327488.0,54052756.0,8537.748046875,6761.6005859375,4508275.0,4508275.0,4087595.0,0.0,327572928.0,79411.9453125,734308.0,1.4976043701171875
2001-08-01,9897745408.0,1535728.5,1216663.5,877486400.0,790044032.0,53792084.0,8346.3505859375,6611.193359375,4768948.0,4768948.0,4292542.0,0.0,328000160.0,117180.875,858961.0,1.5824778079986572
2001-09-01,9850457088.0,1514928.125,1204614.875,924774912.0,827387072.0,53535080.0,8233.3046875,6543.677734375,5025950.5,5025950.5,4495396.0,0.0,328420064.0,162278.390625,988430.0,1.6673511266708374
2001-10-01,9805415424.0,1492090.875,1190271.0,969815616.0,863095232.0,53290288.0,8109.189453125,6465.900390625,5270737.0,5270737.0,4689373.0,0.0,328819936.0,212414.96875,1117730.0,1.7494866847991943
2001-11-01,9759717376.0,1465665.375,1170988.625,1015512896.0,899395904.0,53041932.0,7965.57275390625,6361.3232421875,5519092.0,5519092.0,4886574.0,0.0,329226912.0,270441.53125,1255454.0,1.8343600034713745
2001-12-01,9716016128.0,1449348.75,1160353.625,1059214400.0,934206464.0,52804424.0,7876.89501953125,6303.49951171875,5756600.0,5756600.0,5075679.0,0.0,329615264.0,332070.625,1392488.0,1.9164955615997314
2002-01-01,9671215104.0,1438070.625,1155516.25,1104015360.0,970027520.0,52560944.0,7815.6015625,6277.677734375,6000083.0,6000083.0,5270287.0,0.0,330011392.0,400937.125,1537496.0,2.001368999481201
2002-02-01,9626780672.0,1426703.375,1151288.125,1148449920.0,1005717440.0,52319448.0,7753.82275390625,6253.58056640625,6241576.0,6241576.0,5464148.0,0.0,330402624.0,474700.21875,1685432.125,2.086242198944092
2002-03-01,9586987008.0,1415841.625,1146238.0,1188243840.0,1037812096.0,52103176.0,7694.79150390625,6226.14306640625,6457847.0,6457847.0,5638480.0,0.0,330752064.0,545261.1875,1821296.125,2.1629021167755127
2002-04-01,9543265280.0,1404926.625,1141515.25,1231965184.0,1073199040.0,51865560.0,7635.47119140625,6201.193359375,6695463.5,6695463.5,5830717.0,0.0,331134976.0,627363.6875,1974069.125,2.2477755546569824
2002-05-01,9501396992.0,1390953.5,1132282.75,1273833600.0,1107167488.0,51638016.0,7559.52978515625,6150.76611328125,6923008.5,6923008.5,6015240.0,0.0,331501888.0,710452.25,2124148.0,2.32991099357605
2002-06-01,9458468864.0,1380434.625,1124983.75,1316761216.0,1142041984.0,51404712.0,7502.3623046875,6111.38720703125,7156311.0,7156311.0,6204693.0,0.0,331877536.0,799803.625,2281780.0,2.4147844314575195
2002-07-01,9417111552.0,1374751.5,1110101.25,1358118272.0,1175345024.0,51179944.0,7471.4755859375,6030.50048828125,7381077.5,7381077.5,6385608.0,0.0,332238080.0,889262.75,2439522.0,2.496919870376587
2002-08-01,9374622720.0,1366918.875,1084009.5,1400607616.0,1208949376.0,50949024.0,7428.9072265625,5889.28955078125,7611998.0,7611998.0,6568176.0,0.0,332607872.0,984468.625,2610034.0,2.5817933082580566
2002-09-01,9332566016.0,1353097.125,1054247.5,1442664320.0,1241631104.0,50720456.0,7353.7890625,5727.16064453125,7840566.5,7840566.5,6745718.0,0.0,332975072.0,1082271.75,2787297.0,2.6666667461395264
2002-10-01,9292477440.0,1332875.25,1020194.9375,1482752128.0,1272236928.0,50502588.0,7243.8876953125,5542.36669921875,8058436.0,8058436.0,6911989.0,0.0,333327936.0,1179399.125,2964779.0,2.7488021850585938
2002-11-01,9251864576.0,1306469.75,985624.5625,1523365632.0,1302791296.0,50281860.0,7100.37890625,5354.00048828125,8279161.0,8279161.0,7077963.0,0.0,333689856.0,1282491.25,3153119.0,2.8336756229400635
2002-12-01,9212913664.0,1294606.0,967026.125,1562316160.0,1331801984.0,50070172.0,7035.90234375,5253.33349609375,8490849.0,8490849.0,7235563.0,0.0,334037248.0,1385081.25,3339928.0,2.915811061859131
2003-01-01,9173926912.0,1253660.875,929821.5,1601302528.0,1360626560.0,49858288.0,6813.37451171875,5050.837890625,8702731.0,8702731.0,7392139.0,0.0,334381728.0,1490602.75,3531553.0,3.0006844997406006
2003-02-01,9172671488.0,0.0,0.0,1602558592.0,1361556352.0,49851464.0,0.0,0.0,8709558.0,8709558.0,7397190.0,0.0,334378336.0,1494020.125,3537734.5,3.003422260284424
