ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,12512243,2177107,1380001,962344,135498035,0,0,0,0,0
Valysar,CentralSouth,62805189,12289732,9232324,6438162,906493173,0,0,0,0,0
Valysar,CentralNorth,38469450,6893451,5042196,3516176,495077590,0,0,0,0,0
Valysar,NorthHorst,4260822,614715,327891,201407,39455668,23980382,3074924,1922232,447030728,68396
Valysar,CentralRamp,13849281,2139029,1460397,1018408,143391857,0,0,0,0,0
Valysar,CentralHorst,84224564,12701568,9099030,6345209,893405511,0,0,0,0,0
Valysar,EastLowland,1295008,158663,57906,40381,5685615,0,0,0,0,0
Therys,WestLowland,1635153,320078,160718,112077,15780403,0,0,0,0,0
Therys,CentralSouth,10712203,2481106,1618680,1128787,158933150,0,0,0,0,0
Therys,CentralNorth,23018368,4220168,2520863,1757924,247515667,0,0,0,0,0
Therys,NorthHorst,8154291,1089009,396013,243251,47652894,15793117,2629967,1664852,387174882,59238
Therys,CentralRamp,7000584,1644189,1274729,888933,125161717,0,0,0,0,0
Therys,CentralHorst,27929262,7423892,5812676,4053470,570728610,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,96262,18238,9971,6954,979066,0,0,0,0,0
Volon,CentralSouth,26931830,4742812,3313528,2310689,325344981,0,0,0,0,0
Volon,CentralNorth,7435977,933400,456149,318096,44787898,0,0,0,0,0
Volon,NorthHorst,4889360,838809,608169,373568,73181983,2190929,316396,218377,50785296,7770
Volon,CentralRamp,11610210,2166865,1688804,1177688,165818436,0,0,0,0,0
Volon,CentralHorst,76847262,13087550,10332623,7205455,1014528118,0,0,0,0,0
Volon,EastLowland,3943,95,0,0,0,0,0,0,0,0
