ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5313841,827994,443588,309336,43554555,0,0,0,0,0
Valysar,CentralSouth,69766163,12284626,9004161,6279052,884090557,0,0,0,0,0
Valysar,CentralNorth,36463421,5896286,4220945,2943476,414441464,0,0,0,0,0
Valysar,NorthHorst,4187739,691320,364666,223996,43880885,23306540,2865194,1748021,406516559,62197
Valysar,CentralRamp,13608391,2181596,1511699,1054184,148429056,0,0,0,0,0
Valysar,CentralHorst,86899168,14077831,10790112,7524485,1059447556,0,0,0,0,0
Valysar,EastLowland,2428315,323685,189720,132301,18628026,0,0,0,0,0
Therys,WestLowland,2461561,442322,199193,138907,19558132,0,0,0,0,0
Therys,CentralSouth,14536616,3514710,2164084,1509124,212484668,0,0,0,0,0
Therys,CentralNorth,21115353,3830164,2212703,1543028,217258410,0,0,0,0,0
Therys,NorthHorst,7024667,977675,379504,233110,45666308,15971127,2695181,1741791,405067738,61975
Therys,CentralRamp,6744927,1653694,1285973,896774,126265736,0,0,0,0,0
Therys,CentralHorst,32231382,8115423,6310389,4400550,619597501,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,312786,58665,32835,22897,3223949,0,0,0,0,0
Volon,CentralSouth,33805740,6136125,4330904,3020156,425238019,0,0,0,0,0
Volon,CentralNorth,7098396,968617,478040,333361,46937286,0,0,0,0,0
Volon,NorthHorst,4912727,891850,631711,388029,76014841,2586889,414185,313935,73008049,11170
Volon,CentralRamp,12099383,2245632,1787135,1246259,175473205,0,0,0,0,0
Volon,CentralHorst,83408147,14570419,11405002,7953279,1119821742,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
