ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4943013,1038939,743260,518312,72978392,0,0,0,0,0
Valysar,CentralSouth,66287292,12461827,9160890,6388348,899479353,0,0,0,0,0
Valysar,CentralNorth,36787450,6546285,4856284,3386530,476823463,0,0,0,0,0
Valysar,NorthHorst,4421043,593538,282388,173457,33980222,23789439,3261762,2455687,571090090,87377
Valysar,CentralRamp,13585005,2118399,1434150,1000104,140814701,0,0,0,0,0
Valysar,CentralHorst,87734631,15963134,12523790,8733466,1229672042,0,0,0,0,0
Valysar,EastLowland,11535553,2115532,1311407,914510,128763017,0,0,0,0,0
Therys,WestLowland,2651166,455113,209837,146330,20603208,0,0,0,0,0
Therys,CentralSouth,17794631,3882117,2505229,1747021,245980609,0,0,0,0,0
Therys,CentralNorth,21099750,3880093,2357427,1643952,231468400,0,0,0,0,0
Therys,NorthHorst,5480215,801478,287857,176816,34638260,17661074,2845045,1825653,424570422,64959
Therys,CentralRamp,6719845,1506133,1137159,792998,111654089,0,0,0,0,0
Therys,CentralHorst,32228703,7310244,5651567,3941121,554909843,0,0,0,0,0
Therys,EastLowland,137225,44768,16076,11211,1578466,0,0,0,0,0
Volon,WestLowland,436261,73050,40689,28374,3995126,0,0,0,0,0
Volon,CentralSouth,43454819,8090425,5678415,3959843,557545967,0,0,0,0,0
Volon,CentralNorth,8703748,1311815,793339,553235,77895525,0,0,0,0,0
Volon,NorthHorst,3179483,599770,430908,264685,51851848,4563005,832235,667287,155183109,23743
Volon,CentralRamp,11262295,2108666,1573789,1097482,154525416,0,0,0,0,0
Volon,CentralHorst,83364660,15089211,11551004,8055094,1134157213,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
