ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,12703347,2253731,1344154,937346,131978269
Valysar,CentralSouth,76626154,13998512,10531661,7344255,1034071127
Valysar,CentralNorth,40983760,7680344,5796211,4041988,569111946
Valysar,NorthHorst,6269839,1005949,588239,361326,70783820
Valysar,CentralRamp,13567430,2213187,1516433,1057485,148893852
Valysar,CentralHorst,88922233,15515109,11794906,8225179,1158105228
Valysar,EastLowland,16747576,2131973,967403,674619,94986293
Therys,WestLowland,2334689,436378,233383,162750,22915149
Therys,CentralSouth,19253885,4474388,2863105,1996586,281119373
Therys,CentralNorth,20986389,4057999,2452734,1710415,240826372
Therys,NorthHorst,12058665,1495937,544458,334434,65515594
Therys,CentralRamp,6459673,1468602,1157663,807297,113667355
Therys,CentralHorst,28187002,6872510,5317171,3707930,522076526
Therys,EastLowland,1456669,508348,380936,265645,37402877
Volon,WestLowland,243905,31846,13035,9090,1279855
Volon,CentralSouth,32647996,5931270,4510150,3145154,442837631
Volon,CentralNorth,6906764,956781,504342,351703,49519811
Volon,NorthHorst,6163026,1113887,818931,503029,98543339
Volon,CentralRamp,11731161,2152287,1672529,1166338,164220396
Volon,CentralHorst,82044807,14022775,10944976,7632480,1074653168
Volon,EastLowland,1430252,191312,99123,69124,9732614
