ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10167047,1734728,769361,536514,75541138
Valysar,CentralSouth,67170538,12777874,9555032,6663202,938178896
Valysar,CentralNorth,41861939,6263058,4302262,3000183,422425760
Valysar,NorthHorst,4753898,590969,258938,159053,31158478
Valysar,CentralRamp,13912246,2298120,1719194,1198880,168802352
Valysar,CentralHorst,86877240,13769726,10154132,7080985,997002699
Valysar,EastLowland,857966,201618,112146,78205,11011311
Therys,WestLowland,916343,163802,64905,45261,6372780
Therys,CentralSouth,11312518,2593406,1544103,1076780,151610689
Therys,CentralNorth,21087673,3884213,2190029,1527217,215032146
Therys,NorthHorst,7334915,943012,327479,201154,39406073
Therys,CentralRamp,6587189,1493151,1156383,806404,113541657
Therys,CentralHorst,27861581,6756867,5179963,3612247,508604452
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,11433,1067,0,0,0
Volon,CentralSouth,30864633,5799922,4027728,2808737,395470111
Volon,CentralNorth,5183563,655491,305949,213353,30040167
Volon,NorthHorst,4479954,748397,498222,306033,59951946
Volon,CentralRamp,12577767,2375122,1841345,1284062,180795972
Volon,CentralHorst,79550584,14064516,11044394,7701809,1084414725
Volon,EastLowland,0,0,0,0,0
