ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4581680,713072,377279,263096,37043859
Valysar,CentralSouth,70694977,12695198,9471665,6605067,929993403
Valysar,CentralNorth,37666790,6478522,4652444,3244382,456809021
Valysar,NorthHorst,4446980,710380,392377,241018,47215374
Valysar,CentralRamp,14035303,2103527,1423012,992337,139721118
Valysar,CentralHorst,87142598,13295604,10058590,7014359,987621713
Valysar,EastLowland,44543,7586,1327,925,130306
Therys,WestLowland,1817140,344036,153213,106843,15043493
Therys,CentralSouth,16304065,3872005,2399648,1673395,235613982
Therys,CentralNorth,19934287,3843102,2258799,1575174,221784462
Therys,NorthHorst,5367412,687561,220800,135627,26569268
Therys,CentralRamp,6795449,1650552,1275305,889334,125218245
Therys,CentralHorst,30305487,7726840,5948634,4148281,584077932
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,172415,25872,5531,3857,543082
Volon,CentralSouth,34075524,6331881,4348302,3032289,426946246
Volon,CentralNorth,7028640,969259,501376,349635,49228541
Volon,NorthHorst,3994177,664381,439683,270075,52907786
Volon,CentralRamp,12790108,2270821,1699115,1184878,166830829
Volon,CentralHorst,83864339,14387431,10765933,7507624,1057073508
Volon,EastLowland,0,0,0,0,0
