ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4592581,716090,405524,282792,39817166
Valysar,CentralSouth,70701959,12705589,9571252,6674513,939771494
Valysar,CentralNorth,37660950,6472795,4721945,3292849,463633163
Valysar,NorthHorst,4433916,720288,421502,258908,50720020
Valysar,CentralRamp,14034500,2103426,1422948,992293,139714860
Valysar,CentralHorst,87147494,13298739,10111876,7051518,992853737
Valysar,EastLowland,48281,8173,2913,2031,286025
Therys,WestLowland,1825234,345079,176287,122934,17309106
Therys,CentralSouth,16307246,3879232,2468106,1721134,242335654
Therys,CentralNorth,19929368,3847463,2304832,1607275,226304283
Therys,NorthHorst,5370860,683530,246884,151648,29707919
Therys,CentralRamp,6794700,1650783,1275337,889356,125221347
Therys,CentralHorst,30298854,7730644,5970964,4163852,586270380
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,172799,24482,11594,8085,1138366
Volon,CentralSouth,34086282,6282771,4573752,3189507,449082541
Volon,CentralNorth,7023124,958061,528174,368322,51859801
Volon,NorthHorst,3985722,663755,467210,286984,56220163
Volon,CentralRamp,12790898,2268498,1714452,1195573,168336671
Volon,CentralHorst,83854092,14359435,10830715,7552800,1063434309
Volon,EastLowland,0,0,0,0,0
