ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4726760,650644,300875,209815,29541990,0,0,0,0,0
Valysar,CentralSouth,69306269,12281068,8949019,6240599,878676409,0,0,0,0,0
Valysar,CentralNorth,38349342,6819091,5180889,3612893,508695394,0,0,0,0,0
Valysar,NorthHorst,4386347,517054,220801,135627,26569299,24658665,3121788,2023171,470504805,71987
Valysar,CentralRamp,13450961,1820708,1202407,838498,118060589,0,0,0,0,0
Valysar,CentralHorst,89816237,14043228,10745360,7493277,1055053491,0,0,0,0,0
Valysar,EastLowland,2917603,514694,232978,162467,22875373,0,0,0,0,0
Therys,WestLowland,1701842,343220,172786,120492,16965300,0,0,0,0,0
Therys,CentralSouth,15769580,3739009,2516040,1754561,247042139,0,0,0,0,0
Therys,CentralNorth,19945663,3850708,2244276,1565046,220358494,0,0,0,0,0
Therys,NorthHorst,5828107,726463,278308,170951,33489311,18069402,2816505,1742441,405218860,61998
Therys,CentralRamp,6533080,1576878,1221923,852108,119976805,0,0,0,0,0
Therys,CentralHorst,30651399,7547831,5764161,4019638,565965070,0,0,0,0,0
Therys,EastLowland,119,41,29,20,2812,0,0,0,0,0
Volon,WestLowland,128076,21384,11765,8204,1155139,0,0,0,0,0
Volon,CentralSouth,39794736,6809341,4866680,3393780,477844210,0,0,0,0,0
Volon,CentralNorth,6326702,878052,458715,319885,45039771,0,0,0,0,0
Volon,NorthHorst,3871091,712885,543331,333742,65379990,4410591,892508,797712,185514400,28384
Volon,CentralRamp,13039440,2453602,1865723,1301062,183189511,0,0,0,0,0
Volon,CentralHorst,88726480,15187498,11698493,8157945,1148638704,0,0,0,0,0
Volon,EastLowland,73387,4913,764,533,75009,0,0,0,0,0
