ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5234477,675299,313767,218805,30807795,0,0,0,0,0
Valysar,CentralSouth,67485264,13313170,10312368,7191331,1012539390,0,0,0,0,0
Valysar,CentralNorth,38150298,6217697,4290146,2991734,421236112,0,0,0,0,0
Valysar,NorthHorst,4764111,656682,328322,201672,39507547,22194774,2916302,1881058,437455447,66931
Valysar,CentralRamp,13413705,2186649,1585362,1105553,155661801,0,0,0,0,0
Valysar,CentralHorst,84792666,14630645,11450836,7985241,1124322014,0,0,0,0,0
Valysar,EastLowland,3074547,421837,291070,202978,28579278,0,0,0,0,0
Therys,WestLowland,2179896,407257,208656,145507,20487318,0,0,0,0,0
Therys,CentralSouth,11747681,2956586,1912075,1333385,187740658,0,0,0,0,0
Therys,CentralNorth,22834150,4358595,2695638,1879803,264676322,0,0,0,0,0
Therys,NorthHorst,6053991,807122,345187,212032,41536973,16778403,2753359,1763251,410058462,62739
Therys,CentralRamp,6727229,1450611,1137935,793539,111730347,0,0,0,0,0
Therys,CentralHorst,30024882,7135747,5624604,3922318,552262405,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,228470,41204,26884,18747,2639648,0,0,0,0,0
Volon,CentralSouth,34068362,6179997,4374080,3050265,429477333,0,0,0,0,0
Volon,CentralNorth,9027381,1385885,915186,638205,89859256,0,0,0,0,0
Volon,NorthHorst,3905886,757568,608354,373682,73204244,4008898,703174,584000,135814013,20780
Volon,CentralRamp,12918685,2456772,1854565,1293281,182093994,0,0,0,0,0
Volon,CentralHorst,83829252,14589696,10856350,7570677,1065951313,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
