ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11198569,1921169,1035798,722314,101701771,0,0,0,0,0
Valysar,CentralSouth,79148576,15043568,11219841,7824157,1101641312,0,0,0,0,0
Valysar,CentralNorth,41036925,7582487,5689195,3967360,558604343,0,0,0,0,0
Valysar,NorthHorst,3785848,527695,259296,159273,31201573,26044283,3660326,2590591,602462991,92177
Valysar,CentralRamp,13904897,2003676,1324813,923859,130079312,0,0,0,0,0
Valysar,CentralHorst,90824963,14844379,10876483,7584716,1067928042,0,0,0,0,0
Valysar,EastLowland,4505211,529090,188388,131372,18497223,0,0,0,0,0
Therys,WestLowland,3021446,555215,283225,197507,27808993,0,0,0,0,0
Therys,CentralSouth,16554008,3743556,2381186,1660521,233801293,0,0,0,0,0
Therys,CentralNorth,22679690,4195712,2399290,1673145,235578854,0,0,0,0,0
Therys,NorthHorst,5181376,744647,298365,183271,35902813,18267628,3009523,1909455,444059302,67941
Therys,CentralRamp,6557309,1543498,1209509,843451,118757907,0,0,0,0,0
Therys,CentralHorst,31115784,6910493,5369054,3744110,527170729,0,0,0,0,0
Therys,EastLowland,87579,31318,13640,9512,1339257,0,0,0,0,0
Volon,WestLowland,555062,77151,40568,28290,3983266,0,0,0,0,0
Volon,CentralSouth,33734107,6272736,4393695,3063944,431403279,0,0,0,0,0
Volon,CentralNorth,7801515,1086616,550595,383957,54061191,0,0,0,0,0
Volon,NorthHorst,2809690,545650,391555,240513,47116424,4982411,881645,719993,167440287,25618
Volon,CentralRamp,12665532,2392010,1861985,1298455,182822500,0,0,0,0,0
Volon,CentralHorst,85473678,15169949,12059276,8409537,1184062839,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
