ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11251765,1937288,1131297,788910,111078573,0,0,0,0,0
Valysar,CentralSouth,79147581,15046770,11337570,7906255,1113200754,0,0,0,0,0
Valysar,CentralNorth,41026495,7585272,5751856,4011058,564756917,0,0,0,0,0
Valysar,NorthHorst,3789653,542484,287717,176730,34621424,26047452,3654669,2590206,602373479,92163
Valysar,CentralRamp,13904283,2003585,1324753,923817,130073432,0,0,0,0,0
Valysar,CentralHorst,90828640,14840731,10922019,7616471,1072399096,0,0,0,0,0
Valysar,EastLowland,4513135,530899,206291,143857,20255075,0,0,0,0,0
Therys,WestLowland,3024394,554609,305953,213357,30040598,0,0,0,0,0
Therys,CentralSouth,16547596,3746283,2439715,1701335,239548015,0,0,0,0,0
Therys,CentralNorth,22677004,4193757,2430736,1695074,238666423,0,0,0,0,0
Therys,NorthHorst,5178771,741052,309293,189984,37217772,18268709,3013923,1918575,446180342,68266
Therys,CentralRamp,6556637,1543887,1209579,843500,118764785,0,0,0,0,0
Therys,CentralHorst,31112213,6911558,5389505,3758372,529178731,0,0,0,0,0
Therys,EastLowland,90110,32174,18108,12627,1777932,0,0,0,0,0
Volon,WestLowland,559864,75650,42304,29501,4153734,0,0,0,0,0
Volon,CentralSouth,33734366,6225691,4658313,3248475,457385265,0,0,0,0,0
Volon,CentralNorth,7795782,1082560,582440,406165,57188005,0,0,0,0,0
Volon,NorthHorst,2809428,545952,419097,257431,50430693,4979204,878487,717599,166883512,25533
Volon,CentralRamp,12661584,2390885,1877233,1309089,184319714,0,0,0,0,0
Volon,CentralHorst,85454886,15149081,12116385,8449362,1189670227,0,0,0,0,0
Volon,EastLowland,392,0,0,0,0,0,0,0,0,0
