ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4458713,791125,370880,258633,36415571,0,0,0,0,0
Valysar,CentralSouth,64015921,12063901,8827049,6155543,866700489,0,0,0,0,0
Valysar,CentralNorth,31612979,5045226,3376528,2354622,331530771,0,0,0,0,0
Valysar,NorthHorst,4865517,537368,195265,119941,23496539,23555944,2852489,1727583,401763480,61470
Valysar,CentralRamp,13741263,2344699,1763483,1229765,173150899,0,0,0,0,0
Valysar,CentralHorst,83479437,13341143,9658087,6735068,948297527,0,0,0,0,0
Valysar,EastLowland,153419,39134,13193,9200,1295335,0,0,0,0,0
Therys,WestLowland,153748,34490,8256,5757,810605,0,0,0,0,0
Therys,CentralSouth,9885015,2440502,1439178,1003611,141308406,0,0,0,0,0
Therys,CentralNorth,14051732,2769790,1599086,1115123,157009279,0,0,0,0,0
Therys,NorthHorst,11338902,1706219,637363,391501,76695008,10961823,1991209,1311414,304979932,46662
Therys,CentralRamp,6827461,1686278,1281577,893708,125834028,0,0,0,0,0
Therys,CentralHorst,24543631,6489134,5041095,3515408,494969428,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0,0,0,0,0,0
Volon,CentralSouth,28720497,5333270,3793307,2645263,372453066,0,0,0,0,0
Volon,CentralNorth,3221278,448754,241739,168577,23735619,0,0,0,0,0
Volon,NorthHorst,4164172,776973,556783,342004,66998607,1281190,258788,233713,54351920,8316
Volon,CentralRamp,10234843,2001367,1568548,1093827,154010896,0,0,0,0,0
Volon,CentralHorst,74808956,13516468,10450226,7287466,1026075207,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
