ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,21082366,3374777,1806220,1259568,177347139,0,0,0,0,0
Valysar,CentralSouth,73907473,13479743,10035917,6998548,985395558,0,0,0,0,0
Valysar,CentralNorth,43169477,7711120,5470754,3815031,537156384,0,0,0,0,0
Valysar,NorthHorst,4611008,608103,290517,178451,34958461,24797494,3538449,2390511,555932695,85058
Valysar,CentralRamp,13883821,2463324,1903246,1327229,186873857,0,0,0,0,0
Valysar,CentralHorst,90002860,15559815,11975201,8350908,1175807834,0,0,0,0,0
Valysar,EastLowland,810012,160743,62845,43825,6170571,0,0,0,0,0
Therys,WestLowland,3697156,816167,398238,277712,39101794,0,0,0,0,0
Therys,CentralSouth,17998740,4435164,2899719,2022119,284714410,0,0,0,0,0
Therys,CentralNorth,21507601,4087723,2341089,1632559,229864263,0,0,0,0,0
Therys,NorthHorst,6572269,861808,308039,189213,37066852,17092163,2844086,1755717,408306249,62471
Therys,CentralRamp,6488270,1537183,1211995,845185,119001996,0,0,0,0,0
Therys,CentralHorst,28864422,6979181,5371886,3746085,527448802,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,336401,56587,26554,18517,2607257,0,0,0,0,0
Volon,CentralSouth,37576666,6653252,4339836,3026385,426115033,0,0,0,0,0
Volon,CentralNorth,5811210,781131,399726,278749,39247851,0,0,0,0,0
Volon,NorthHorst,5804521,1008149,695399,427149,83678561,2412197,467612,413389,96137057,14709
Volon,CentralRamp,12943080,2288950,1688382,1177393,165776941,0,0,0,0,0
Volon,CentralHorst,84312579,14663118,11059835,7712577,1085930870,0,0,0,0,0
Volon,EastLowland,3347,306,0,0,0,0,0,0,0,0
