ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6407183,1018454,539202,376012,52942533,0,0,0,0,0
Valysar,CentralSouth,70224265,12112415,8832115,6159076,867197938,0,0,0,0,0
Valysar,CentralNorth,35044787,5813861,4115711,2870091,404108885,0,0,0,0,0
Valysar,NorthHorst,4865716,581432,239170,146910,28779693,24263837,3634254,2619579,609204472,93208
Valysar,CentralRamp,13405860,2141467,1583328,1104134,155462035,0,0,0,0,0
Valysar,CentralHorst,87462373,13372434,10025841,6991521,984406199,0,0,0,0,0
Valysar,EastLowland,1646658,251470,92156,64265,9048522,0,0,0,0,0
Therys,WestLowland,2087489,356061,152192,106131,14943291,0,0,0,0,0
Therys,CentralSouth,18817686,4227940,2720725,1897298,267139540,0,0,0,0,0
Therys,CentralNorth,14618556,2813950,1653346,1152961,162336885,0,0,0,0,0
Therys,NorthHorst,8045742,1076748,412510,253385,49638081,15470500,2388723,1596423,371261191,56803
Therys,CentralRamp,6510285,1510396,1161475,809955,114041624,0,0,0,0,0
Therys,CentralHorst,30274856,7268996,5572984,3886321,547194027,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,210612,37267,11965,8344,1174782,0,0,0,0,0
Volon,CentralSouth,33452070,5941655,3948494,2753482,387690329,0,0,0,0,0
Volon,CentralNorth,4201595,564967,275505,192123,27050982,0,0,0,0,0
Volon,NorthHorst,5839712,1050758,746810,458728,89864895,2091404,398795,347445,80801046,12363
Volon,CentralRamp,12895453,2230908,1690735,1179034,166007994,0,0,0,0,0
Volon,CentralHorst,83542931,14108160,10486120,7312497,1029599561,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
