ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5586559,989154,551216,384391,54122204,0,0,0,0,0
Valysar,CentralSouth,65954914,12220064,9051343,6311955,888723275,0,0,0,0,0
Valysar,CentralNorth,33993863,5212147,3554204,2478524,348976227,0,0,0,0,0
Valysar,NorthHorst,3683940,430829,142476,87516,17144331,23781819,2651684,1574662,366200533,56029
Valysar,CentralRamp,13759517,2535607,1900222,1325120,186576853,0,0,0,0,0
Valysar,CentralHorst,85718680,15819131,12526204,8735150,1229909098,0,0,0,0,0
Valysar,EastLowland,2566652,553435,316919,221003,31117253,0,0,0,0,0
Therys,WestLowland,3001692,491620,226703,158091,22259251,0,0,0,0,0
Therys,CentralSouth,10431714,2319540,1397753,974723,137241010,0,0,0,0,0
Therys,CentralNorth,20277304,4012345,2558148,1783925,251176650,0,0,0,0,0
Therys,NorthHorst,4596671,679884,282171,173324,33954122,18021493,2815288,1784200,414930114,63484
Therys,CentralRamp,6636074,1518658,1160448,809238,113940771,0,0,0,0,0
Therys,CentralHorst,28772243,7195786,5642921,3935092,554060917,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,581678,110050,71823,50086,7052092,0,0,0,0,0
Volon,CentralSouth,30427657,5283869,3463324,2415149,340053012,0,0,0,0,0
Volon,CentralNorth,8274073,1257332,774636,540192,76059069,0,0,0,0,0
Volon,NorthHorst,2355116,420906,285276,175231,34327737,5723036,1081331,906029,210704357,32238
Volon,CentralRamp,11521370,2187633,1719666,1199209,168848674,0,0,0,0,0
Volon,CentralHorst,87443479,15304413,11772658,8209664,1155920696,0,0,0,0,0
Volon,EastLowland,17452,2536,195,136,19147,0,0,0,0,0
