ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,10578851,1728987,1080669,753605,106107554,0,0,0,0,0
Valysar,CentralSouth,68601633,13636896,10591161,7385747,1039913161,0,0,0,0,0
Valysar,CentralNorth,38294598,6682116,4701633,3278684,461638715,0,0,0,0,0
Valysar,NorthHorst,5237255,762511,396712,243681,47737038,23406009,3192048,2174223,505633138,77362
Valysar,CentralRamp,13883918,2486104,1880841,1311605,184673983,0,0,0,0,0
Valysar,CentralHorst,85807497,15173703,11716899,8170780,1150445911,0,0,0,0,0
Valysar,EastLowland,1595348,248316,137471,95865,13497802,0,0,0,0,0
Therys,WestLowland,3977347,761216,383360,267336,37640970,0,0,0,0,0
Therys,CentralSouth,13179123,3203151,2080092,1450553,204237810,0,0,0,0,0
Therys,CentralNorth,20520879,4062183,2372964,1654787,232993961,0,0,0,0,0
Therys,NorthHorst,7448901,1039479,356561,219018,42905628,15471045,2752560,1732144,402824142,61632
Therys,CentralRamp,6747804,1399889,1059235,738658,104003034,0,0,0,0,0
Therys,CentralHorst,29871820,6998618,5432914,3788643,533440937,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,686175,120642,70469,49142,6919159,0,0,0,0,0
Volon,CentralSouth,38714162,7150637,5149911,3591291,505653756,0,0,0,0,0
Volon,CentralNorth,7114750,1007183,541700,377755,53187852,0,0,0,0,0
Volon,NorthHorst,3972973,680428,473900,291093,57025176,2876411,502928,412495,95929062,14677
Volon,CentralRamp,14100134,2524044,1904468,1328081,186993785,0,0,0,0,0
Volon,CentralHorst,79880254,13502402,9821430,6848975,964335671,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
