ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,18211260,3384588,2354818,1642132,231212251
Valysar,CentralSouth,62401699,12607089,10058330,7014178,987596220
Valysar,CentralNorth,33987759,4494402,2788913,1944849,273834712
Valysar,NorthHorst,5879411,752634,367533,225758,44225917
Valysar,CentralRamp,13350701,2298734,1688093,1177192,165748575
Valysar,CentralHorst,78426552,13197862,10099669,7043005,991655113
Valysar,EastLowland,23251245,2773216,1359819,948270,133516418
Therys,WestLowland,6404906,1021528,579944,404424,56942940
Therys,CentralSouth,16084718,3657099,2475534,1726314,243064999
Therys,CentralNorth,10659133,1988394,1142891,796995,112216874
Therys,NorthHorst,9341904,1295954,534602,328380,64329621
Therys,CentralRamp,6622017,1570651,1191752,831068,117014424
Therys,CentralHorst,24150523,5892135,4710965,3285192,462555010
Therys,EastLowland,3421300,1055812,854644,595986,83914871
Volon,WestLowland,298489,52132,31105,21691,3054119
Volon,CentralSouth,34653452,6487376,4929648,3437691,484026855
Volon,CentralNorth,3522738,524209,310912,216814,30527452
Volon,NorthHorst,4715762,829834,601185,369278,72341581
Volon,CentralRamp,11923823,2166277,1692659,1180376,166196941
Volon,CentralHorst,74761505,13334322,10319791,7196507,1013268193
Volon,EastLowland,4721167,815960,547741,381968,53781035
