ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5274139,737562,417439,291101,40987084
Valysar,CentralSouth,69059057,12206036,8920026,6220381,875829666
Valysar,CentralNorth,40067432,7118381,5269529,3674707,517398691
Valysar,NorthHorst,4579839,671814,348181,213871,41897240
Valysar,CentralRamp,13778459,1965867,1282704,894494,125944741
Valysar,CentralHorst,87765027,13279686,9650260,6729610,947529097
Valysar,EastLowland,1269396,237016,145236,101280,14260280
Therys,WestLowland,2234882,419266,192259,134072,18877332
Therys,CentralSouth,13259068,3317214,2158800,1505439,211965841
Therys,CentralNorth,21702354,3944754,2364255,1648713,232138866
Therys,NorthHorst,6117850,837270,321827,197682,38725932
Therys,CentralRamp,6557517,1551507,1194559,833026,117290077
Therys,CentralHorst,29401677,7252317,5603046,3907285,550145679
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,273014,50791,34158,23820,3353878
Volon,CentralSouth,32958479,6058284,4580180,3193989,449713682
Volon,CentralNorth,6836704,944615,511084,356405,50181792
Volon,NorthHorst,4671222,833408,615686,378186,74086587
Volon,CentralRamp,12668896,2241662,1727030,1204344,169571692
Volon,CentralHorst,81799063,14145094,11008925,7677075,1080932141
Volon,EastLowland,0,0,0,0,0
