ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5264909,735816,384414,268071,37744425,0,0,0,0,0
Valysar,CentralSouth,69065597,12193819,8822657,6152481,866269293,0,0,0,0,0
Valysar,CentralNorth,40057771,7114616,5184652,3615518,509064905,0,0,0,0,0
Valysar,NorthHorst,4589902,662071,311371,191260,37467803,24221771,3273826,2194715,510398751,78091
Valysar,CentralRamp,13779229,1965942,1282739,894518,125948145,0,0,0,0,0
Valysar,CentralHorst,87760771,13276483,9597421,6692762,942340923,0,0,0,0,0
Valysar,EastLowland,1264493,235126,127385,88832,12507489,0,0,0,0,0
Therys,WestLowland,2224005,417522,170594,118964,16750086,0,0,0,0,0
Therys,CentralSouth,13274926,3319715,2088804,1456628,205093215,0,0,0,0,0
Therys,CentralNorth,21698785,3944722,2317868,1616366,227584274,0,0,0,0,0
Therys,NorthHorst,6116670,846520,304499,187039,36640856,16513501,2836164,1824780,424367509,64928
Therys,CentralRamp,6558243,1551394,1194637,833081,117297744,0,0,0,0,0
Therys,CentralHorst,29412954,7252215,5587641,3896542,548633093,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,276092,51435,24441,17044,2399831,0,0,0,0,0
Volon,CentralSouth,32937070,6122897,4365730,3044442,428657420,0,0,0,0,0
Volon,CentralNorth,6832976,946001,472946,329809,46437058,0,0,0,0,0
Volon,NorthHorst,4678610,831397,583187,358223,70175833,3150131,593541,491270,114248770,17480
Volon,CentralRamp,12675802,2241322,1712992,1194555,168193328,0,0,0,0,0
Volon,CentralHorst,81798009,14157731,10945545,7632877,1074709110,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
