ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5354217,791433,451820,315077,44362823,0,0,0,0,0
Valysar,CentralSouth,69666506,12960926,9896412,6901264,971697931,0,0,0,0,0
Valysar,CentralNorth,41727044,7306693,5576865,3889027,547575045,0,0,0,0,0
Valysar,NorthHorst,4535364,728586,426360,261892,51304615,25354600,3543785,2417645,562243017,86023
Valysar,CentralRamp,14004419,2062081,1400563,976683,137516900,0,0,0,0,0
Valysar,CentralHorst,87437536,14566985,11343652,7910496,1113797929,0,0,0,0,0
Valysar,EastLowland,706853,93773,46998,32774,4614631,0,0,0,0,0
Therys,WestLowland,2256879,426919,202166,140980,19850032,0,0,0,0,0
Therys,CentralSouth,19650720,4865255,3015287,2102710,296061643,0,0,0,0,0
Therys,CentralNorth,22349656,4181751,2534207,1767229,248825899,0,0,0,0,0
Therys,NorthHorst,6168893,829361,309680,190221,37264287,18002027,2842335,1787184,415624176,63590
Therys,CentralRamp,6717829,1600850,1251843,872973,122914558,0,0,0,0,0
Therys,CentralHorst,30724367,7821455,6094168,4249769,598367438,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,250071,43239,25341,17672,2488172,0,0,0,0,0
Volon,CentralSouth,35717755,6874573,5268112,3673719,517259577,0,0,0,0,0
Volon,CentralNorth,7854855,1135338,648337,452118,63658231,0,0,0,0,0
Volon,NorthHorst,4614883,834126,613765,377006,73855416,3537869,656130,548589,127578735,19520
Volon,CentralRamp,12972649,2300715,1787848,1246756,175543257,0,0,0,0,0
Volon,CentralHorst,82800698,15226877,12263736,8552118,1204138183,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
