ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5327223,787401,416931,290747,40937137,0,0,0,0,0
Valysar,CentralSouth,69670971,12952114,9795814,6831112,961820523,0,0,0,0,0
Valysar,CentralNorth,41731948,7311649,5520096,3849439,542001046,0,0,0,0,0
Valysar,NorthHorst,4530086,721698,394794,242503,47506258,25363966,3548576,2417855,562291953,86031
Valysar,CentralRamp,14004849,2062118,1400580,976695,137518629,0,0,0,0,0
Valysar,CentralHorst,87420255,14562647,11289765,7872918,1108506943,0,0,0,0,0
Valysar,EastLowland,702521,96420,39217,27348,3850611,0,0,0,0,0
Therys,WestLowland,2252602,426500,181952,126884,17865275,0,0,0,0,0
Therys,CentralSouth,19656903,4854004,2962893,2066174,290917295,0,0,0,0,0
Therys,CentralNorth,22344724,4178337,2495812,1740454,245055997,0,0,0,0,0
Therys,NorthHorst,6193680,838316,290142,178220,34913284,17986162,2837107,1778415,413584882,63278
Therys,CentralRamp,6718318,1600615,1251691,872867,122899638,0,0,0,0,0
Therys,CentralHorst,30739147,7817241,6074110,4235781,596397955,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,249248,44868,18209,12698,1787897,0,0,0,0,0
Volon,CentralSouth,35701480,6933341,5010395,3493999,491955081,0,0,0,0,0
Volon,CentralNorth,7858745,1141263,623565,434843,61225918,0,0,0,0,0
Volon,NorthHorst,4600405,829360,588290,361357,70789912,3546585,659931,551383,128228553,19619
Volon,CentralRamp,12974086,2303826,1775851,1238390,174365258,0,0,0,0,0
Volon,CentralHorst,82815060,15235196,12185416,8497501,1196448118,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
