ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6203359,872512,386365,269431,37935938
Valysar,CentralSouth,64183179,12702577,9856557,6873471,967784691
Valysar,CentralNorth,36458347,6143536,4544851,3169352,446244779
Valysar,NorthHorst,3914540,494626,200931,123422,24178420
Valysar,CentralRamp,13322880,1954194,1392096,970778,136685551
Valysar,CentralHorst,86331612,13493265,10026142,6991731,984435726
Valysar,EastLowland,5287626,763735,311081,216932,30544069
Therys,WestLowland,2602463,439532,187519,130766,18411903
Therys,CentralSouth,14905895,3583464,2391832,1667945,234846599
Therys,CentralNorth,20540983,3832310,2227638,1553444,218724898
Therys,NorthHorst,4790012,678867,248754,152797,29932953
Therys,CentralRamp,6669040,1565372,1203505,839265,118168465
Therys,CentralHorst,29124525,7220312,5610875,3912744,550914418
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,438969,74466,44818,31254,4400520
Volon,CentralSouth,39409536,7326955,5124483,3573559,503157115
Volon,CentralNorth,6922211,1104119,691419,482161,67888241
Volon,NorthHorst,2992526,570569,420588,258347,50610094
Volon,CentralRamp,12764739,2396695,1898424,1323866,186400311
Volon,CentralHorst,82488679,13836399,10519403,7335707,1032867559
Volon,EastLowland,0,0,0,0,0
