ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5680853,849667,499268,348165,49021578
Valysar,CentralSouth,68370930,12574248,9409492,6561710,923888811
Valysar,CentralNorth,39516191,6340127,4613307,3217090,452966246
Valysar,NorthHorst,4333323,704178,396496,243548,47711079
Valysar,CentralRamp,13434993,2145685,1509728,1052809,148235521
Valysar,CentralHorst,85942342,14406921,11236895,7836050,1103315812
Valysar,EastLowland,1893000,303421,186614,130135,18323017
Therys,WestLowland,2799078,527139,268920,187532,26404459
Therys,CentralSouth,14783606,3498253,2161954,1507639,212275526
Therys,CentralNorth,22637849,4063896,2452572,1710301,240810386
Therys,NorthHorst,5576248,777234,311534,191360,37487420
Therys,CentralRamp,6721339,1510404,1133594,790512,111304097
Therys,CentralHorst,31317126,7865367,6174374,4305701,606242652
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,417445,71044,45059,31422,4424220
Volon,CentralSouth,33046712,6142701,4695841,3274645,461070013
Volon,CentralNorth,8324021,1107909,595061,414966,58427201
Volon,NorthHorst,3736424,655249,486915,299088,58591292
Volon,CentralRamp,12442435,2341891,1866212,1301403,183237602
Volon,CentralHorst,83354255,15045835,12114440,8448006,1189479233
Volon,EastLowland,0,0,0,0,0
