ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5228041,738160,415936,290053,40839471
Valysar,CentralSouth,67622482,12708287,9743011,6794289,956635955
Valysar,CentralNorth,39630784,6600065,4888194,3408782,479956557
Valysar,NorthHorst,3953716,585814,294895,181139,35485219
Valysar,CentralRamp,13439389,2011779,1406822,981048,138131505
Valysar,CentralHorst,85795278,13850422,10713746,7471231,1051949399
Valysar,EastLowland,992071,199603,125411,87456,12313759
Therys,WestLowland,2339257,433416,215047,149963,21114836
Therys,CentralSouth,15692108,3785452,2282218,1591505,224083928
Therys,CentralNorth,21002550,3957544,2288660,1595998,224716463
Therys,NorthHorst,5665399,794093,307137,188659,36958303
Therys,CentralRamp,6649783,1484315,1116764,778775,109651556
Therys,CentralHorst,31470312,7848722,6112649,4262657,600182056
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,237413,35618,17695,12339,1737380
Volon,CentralSouth,33325845,5930993,4357719,3038856,427870882
Volon,CentralNorth,6448316,845738,439979,306820,43200205
Volon,NorthHorst,3429734,576941,399370,245313,48056906
Volon,CentralRamp,12499464,2267514,1780768,1241819,174848118
Volon,CentralHorst,83339289,15045182,11962428,8342000,1174553614
Volon,EastLowland,0,0,0,0,0
