ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4474165,818031,462860,322775,45446767,0,0,0,0,0
Valysar,CentralSouth,57389575,12817561,10645781,7423836,1045276132,0,0,0,0,0
Valysar,CentralNorth,35745354,6220311,4471867,3118457,439078688,0,0,0,0,0
Valysar,NorthHorst,5044115,650397,343683,211107,41355939,25156544,3265824,2095406,487303629,74557
Valysar,CentralRamp,14044134,2257798,1575211,1098473,154665057,0,0,0,0,0
Valysar,CentralHorst,88359917,15968073,12607520,8791855,1237893191,0,0,0,0,0
Valysar,EastLowland,2589320,514493,284966,198721,27979950,0,0,0,0,0
Therys,WestLowland,858024,202097,101797,70988,9995118,0,0,0,0,0
Therys,CentralSouth,11946291,2437471,1491000,1039749,146396698,0,0,0,0,0
Therys,CentralNorth,18813280,3467157,1987064,1385679,195103673,0,0,0,0,0
Therys,NorthHorst,14866286,2195267,870464,534683,104744441,9747753,1921071,1335220,310516382,47509
Therys,CentralRamp,6876914,1653616,1254419,874769,123167523,0,0,0,0,0
Therys,CentralHorst,29810508,7568677,5872737,4095353,576625765,0,0,0,0,0
Therys,EastLowland,18,6,4,3,431,0,0,0,0,0
Volon,WestLowland,594,30,0,0,0,0,0,0,0,0
Volon,CentralSouth,34803986,6525350,4931700,3439122,484228343,0,0,0,0,0
Volon,CentralNorth,6316687,951392,586286,408846,57565572,0,0,0,0,0
Volon,NorthHorst,4563284,835049,598645,367718,72036023,1213240,201283,154628,35960086,5502
Volon,CentralRamp,10349938,1782285,1302489,908291,127887332,0,0,0,0,0
Volon,CentralHorst,82002903,14187637,10609094,7398253,1041674037,0,0,0,0,0
Volon,EastLowland,59730,5084,1553,1083,152474,0,0,0,0,0
