ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,8669723,1422652,688526,480143,67604200,0,0,0,0,0
Valysar,CentralSouth,67137980,11761661,8477739,5911952,832402817,0,0,0,0,0
Valysar,CentralNorth,38246823,7398035,5815355,4055338,570991647,0,0,0,0,0
Valysar,NorthHorst,4307434,612290,317597,195084,38217036,25447189,3419825,2320048,539546050,82551
Valysar,CentralRamp,13555047,1940280,1235002,861229,121260999,0,0,0,0,0
Valysar,CentralHorst,86486630,14030740,10636260,7417196,1044341287,0,0,0,0,0
Valysar,EastLowland,11078125,1736976,960979,670139,94355542,0,0,0,0,0
Therys,WestLowland,1366929,293490,132486,92389,13008416,0,0,0,0,0
Therys,CentralSouth,15571962,3913204,2485838,1733500,244076759,0,0,0,0,0
Therys,CentralNorth,21596188,4278743,2566313,1789618,251978288,0,0,0,0,0
Therys,NorthHorst,8135237,1195079,488971,300351,58838757,17447163,2869031,1873315,435654738,66655
Therys,CentralRamp,6376888,1503278,1148953,801222,112812126,0,0,0,0,0
Therys,CentralHorst,27564531,7014096,5380800,3752301,528323998,0,0,0,0,0
Therys,EastLowland,6847,2286,135,94,13249,0,0,0,0,0
Volon,WestLowland,42545,7286,1489,1039,146237,0,0,0,0,0
Volon,CentralSouth,38877044,6707130,4416248,3079671,433617704,0,0,0,0,0
Volon,CentralNorth,7578593,1052381,575875,401587,56543423,0,0,0,0,0
Volon,NorthHorst,4893354,885976,652266,400654,78488210,3573050,659629,570061,132572333,20284
Volon,CentralRamp,12150521,2235188,1711429,1193465,168039849,0,0,0,0,0
Volon,CentralHorst,78860162,13989237,10490295,7315408,1030009522,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
