ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,3988743,715381,467897,326288,45941320,0,0,0,0,0
Valysar,CentralSouth,51804678,9128466,6719575,4685896,659774220,0,0,0,0,0
Valysar,CentralNorth,25354809,3864707,2408157,1679328,236449430,0,0,0,0,0
Valysar,NorthHorst,2837501,431045,209598,128746,25221294,25660431,2786297,1448193,336789098,51529
Valysar,CentralRamp,14108673,2219066,1513606,1055513,148616287,0,0,0,0,0
Valysar,CentralHorst,84598355,13714944,10413268,7261693,1022446400,0,0,0,0,0
Valysar,EastLowland,3021464,605735,377563,263294,37071738,0,0,0,0,0
Therys,WestLowland,1290914,256983,133919,93388,13149046,0,0,0,0,0
Therys,CentralSouth,7705000,1888294,1265039,882175,124210291,0,0,0,0,0
Therys,CentralNorth,8514271,1761524,1044000,728034,102507134,0,0,0,0,0
Therys,NorthHorst,6155829,898539,315973,194086,38021511,15364263,2741098,1767164,410968300,62878
Therys,CentralRamp,6548882,1616304,1203864,839514,118203628,0,0,0,0,0
Therys,CentralHorst,27622631,7003854,5348359,3729679,525138759,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,61930,12036,5492,3830,539275,0,0,0,0,0
Volon,CentralSouth,21669265,3796016,2737635,1909090,268799916,0,0,0,0,0
Volon,CentralNorth,1203843,129642,44817,31253,4400473,0,0,0,0,0
Volon,NorthHorst,4232218,692930,436702,268245,52549108,2288491,330545,224094,52114973,7974
Volon,CentralRamp,10239146,1979514,1590687,1109266,156184607,0,0,0,0,0
Volon,CentralHorst,75582751,13465520,10733472,7484988,1053886317,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
