ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11399832,2241354,1575708,1098820,154713909,0,0,0,0,0
Valysar,CentralSouth,52378295,10735296,8569889,5976213,841450803,0,0,0,0,0
Valysar,CentralNorth,28674526,5417488,4166445,2905471,409090264,0,0,0,0,0
Valysar,NorthHorst,4375354,484070,246484,151403,29659782,25349765,3144535,1964445,456847646,69898
Valysar,CentralRamp,13360124,2136846,1402643,978133,137721141,0,0,0,0,0
Valysar,CentralHorst,76553993,13426259,10080501,7029638,989773086,0,0,0,0,0
Valysar,EastLowland,1934690,291956,106368,74175,10443909,0,0,0,0,0
Therys,WestLowland,3992066,682160,361376,252006,35482394,0,0,0,0,0
Therys,CentralSouth,10022652,2071476,1258011,877274,123520167,0,0,0,0,0
Therys,CentralNorth,12752280,2499595,1425914,994361,140006082,0,0,0,0,0
Therys,NorthHorst,11567802,1447552,528924,324892,63646267,15716146,2801856,1884910,438351115,67068
Therys,CentralRamp,6709086,1481671,1082482,754869,106285509,0,0,0,0,0
Therys,CentralHorst,24902930,6648410,5177415,3610471,508354316,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,710222,96412,47125,32862,4627021,0,0,0,0,0
Volon,CentralSouth,28755877,5191899,3845267,2681497,377554821,0,0,0,0,0
Volon,CentralNorth,3760962,493501,268413,187178,26354660,0,0,0,0,0
Volon,NorthHorst,7493283,1340140,993991,610560,119608624,1071277,179496,144676,33645485,5148
Volon,CentralRamp,8523511,1572643,1199463,836446,117771575,0,0,0,0,0
Volon,CentralHorst,76273094,13691318,11011506,7678875,1081185586,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
