ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11360045,2235571,1449651,1010914,142336758,0,0,0,0,0
Valysar,CentralSouth,52324648,10668708,8383963,5846557,823195279,0,0,0,0,0
Valysar,CentralNorth,28531354,5382367,4083530,2847650,400949088,0,0,0,0,0
Valysar,NorthHorst,4391754,481843,226430,139085,27246706,25371934,3153254,1974527,459192370,70256
Valysar,CentralRamp,13384180,2136063,1404708,979573,137923893,0,0,0,0,0
Valysar,CentralHorst,76639541,13397188,9984325,6962570,980329862,0,0,0,0,0
Valysar,EastLowland,1855711,275911,83968,58555,8244530,0,0,0,0,0
Therys,WestLowland,3966321,761153,380265,265178,37337030,0,0,0,0,0
Therys,CentralSouth,10007036,2066184,1257613,876997,123481114,0,0,0,0,0
Therys,CentralNorth,12759010,2246195,1207898,842327,118599715,0,0,0,0,0
Therys,NorthHorst,11478327,1474225,564015,346446,67868841,15693271,3019515,2002855,465780311,71264
Therys,CentralRamp,6737352,1590908,1136705,792681,111609500,0,0,0,0,0
Therys,CentralHorst,24888164,6607942,5144370,3587427,505109700,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,702578,97415,37324,26028,3664726,0,0,0,0,0
Volon,CentralSouth,28600380,5193260,3582779,2498451,351781892,0,0,0,0,0
Volon,CentralNorth,3773772,499091,257956,179886,25327911,0,0,0,0,0
Volon,NorthHorst,7519904,1383840,1031033,633313,124065933,1086402,185680,151084,35135773,5376
Volon,CentralRamp,8490247,1584356,1179302,822386,115791952,0,0,0,0,0
Volon,CentralHorst,76104064,13853401,11196716,7808031,1099370732,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
