ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8843710,1327698,742939,518088,72946853
Valysar,CentralSouth,69803760,13636498,10545686,7354035,1035448154
Valysar,CentralNorth,39059998,7153595,5264163,3670964,516871802
Valysar,NorthHorst,3943093,454982,212687,130643,25593033
Valysar,CentralRamp,13712767,2054113,1463113,1020302,143658494
Valysar,CentralHorst,87995268,15635594,11971606,8348400,1175454778
Valysar,EastLowland,396265,106523,48133,33565,4726000
Therys,WestLowland,3516129,614618,295879,206331,29051407
Therys,CentralSouth,14717315,3677226,2466178,1719789,242146340
Therys,CentralNorth,21475151,3846828,2295880,1601032,225425306
Therys,NorthHorst,4529802,620309,236343,145174,28439581
Therys,CentralRamp,6390728,1480811,1168827,815081,114763456
Therys,CentralHorst,28667068,7009513,5523850,3852057,542369678
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,688574,118216,71513,49870,7021658
Volon,CentralSouth,37719623,7122794,5196896,3624056,510267064
Volon,CentralNorth,5701243,837745,462278,322369,45389619
Volon,NorthHorst,3793199,717244,533636,327786,64213307
Volon,CentralRamp,13054778,2422287,1924267,1341888,188937807
Volon,CentralHorst,81536868,13944366,10664031,7436563,1047068046
Volon,EastLowland,0,0,0,0,0
