ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,8893384,1339280,802720,559777,78816546,0,0,0,0,0
Valysar,CentralSouth,69800346,13652326,10637782,7418259,1044490821,0,0,0,0,0
Valysar,CentralNorth,39057365,7157360,5338117,3722537,524133155,0,0,0,0,0
Valysar,NorthHorst,3933588,459053,227074,139480,27324224,23678890,3133624,2301381,535204934,81886
Valysar,CentralRamp,13712647,2054107,1463116,1020304,143658809,0,0,0,0,0
Valysar,CentralHorst,87991383,15642233,12028309,8387942,1181022296,0,0,0,0,0
Valysar,EastLowland,406686,108954,64140,44728,6297723,0,0,0,0,0
Therys,WestLowland,3519219,615951,309410,215767,30380030,0,0,0,0,0
Therys,CentralSouth,14718765,3680260,2517689,1755711,247204066,0,0,0,0,0
Therys,CentralNorth,21480464,3845283,2322409,1619532,228030103,0,0,0,0,0
Therys,NorthHorst,4531393,616752,241706,148468,29084925,16685776,2793815,1792601,416883901,63783
Therys,CentralRamp,6390200,1481524,1169043,815232,114784688,0,0,0,0,0
Therys,CentralHorst,28652825,7013525,5545683,3867283,544513395,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,693455,118925,81243,56655,7977024,0,0,0,0,0
Volon,CentralSouth,37708678,7075926,5471505,3815555,537230117,0,0,0,0,0
Volon,CentralNorth,5705667,830343,481657,335884,47292445,0,0,0,0,0
Volon,NorthHorst,3800346,722510,561160,344693,67525305,3876874,728127,614760,142967520,21874
Volon,CentralRamp,13049598,2420779,1934886,1349293,189980476,0,0,0,0,0
Volon,CentralHorst,81534256,13937082,10757389,7501666,1056234602,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
