ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,2607014,467074,274484,191412,26950744,0,0,0,0,0
Valysar,CentralSouth,62850224,12703921,9910919,6911380,973122380,0,0,0,0,0
Valysar,CentralNorth,32879831,5122802,3637953,2536927,357199326,0,0,0,0,0
Valysar,NorthHorst,4259272,498400,202526,124402,24370300,23685875,3146427,2100868,488573874,74752
Valysar,CentralRamp,13494409,2134448,1457295,1016245,143087293,0,0,0,0,0
Valysar,CentralHorst,82784076,13155884,9745566,6796071,956886835,0,0,0,0,0
Valysar,EastLowland,17074552,3024701,1797019,1253152,176443752,0,0,0,0,0
Therys,WestLowland,691484,112375,48323,33698,4744671,0,0,0,0,0
Therys,CentralSouth,8447007,2039657,1263169,880871,124026645,0,0,0,0,0
Therys,CentralNorth,16015729,2994086,1668245,1163351,163799785,0,0,0,0,0
Therys,NorthHorst,5535766,768753,254759,156486,30655640,16583406,2610988,1607379,373809133,57193
Therys,CentralRamp,6711958,1672895,1293413,901961,126996161,0,0,0,0,0
Therys,CentralHorst,27649189,6829879,5364847,3741176,526757622,0,0,0,0,0
Therys,EastLowland,739900,231857,123453,86090,12121485,0,0,0,0,0
Volon,WestLowland,9816,1598,0,0,0,0,0,0,0,0
Volon,CentralSouth,31817872,5592416,3595540,2507350,353034858,0,0,0,0,0
Volon,CentralNorth,4423892,637184,351332,245001,34496177,0,0,0,0,0
Volon,NorthHorst,4360509,783059,522045,320667,62818583,2986493,584601,497210,115630154,17691
Volon,CentralRamp,12367804,2275543,1755485,1224188,172365636,0,0,0,0,0
Volon,CentralHorst,83412334,14460263,11218296,7823080,1101489639,0,0,0,0,0
Volon,EastLowland,39514,3661,0,0,0,0,0,0,0,0
