ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6642243,1030170,487987,340298,47913962,0,0,0,0,0
Valysar,CentralSouth,69516019,12701938,9411348,6563004,924070986,0,0,0,0,0
Valysar,CentralNorth,38251425,6581337,4854123,3385023,476611307,0,0,0,0,0
Valysar,NorthHorst,3236662,511154,253758,155871,30535171,25234374,3213828,2055727,478075980,73146
Valysar,CentralRamp,13973610,2102233,1402183,977813,137676040,0,0,0,0,0
Valysar,CentralHorst,85848474,13307733,9935509,6928528,975536765,0,0,0,0,0
Valysar,EastLowland,441718,99997,50495,35213,4957922,0,0,0,0,0
Therys,WestLowland,2589765,495832,238957,166637,23462453,0,0,0,0,0
Therys,CentralSouth,16631298,3967040,2531338,1765229,248544190,0,0,0,0,0
Therys,CentralNorth,21593600,4154125,2384441,1662790,234120848,0,0,0,0,0
Therys,NorthHorst,4725578,654240,220479,135429,26530570,18563115,3034277,1937879,450669518,68952
Therys,CentralRamp,6861355,1743165,1354407,944496,132984989,0,0,0,0,0
Therys,CentralHorst,30780508,7845939,6050814,4219536,594110623,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,371617,58021,28457,19844,2794105,0,0,0,0,0
Volon,CentralSouth,35806185,6763317,4753171,3314625,466699143,0,0,0,0,0
Volon,CentralNorth,7801358,1083582,548029,382168,53809281,0,0,0,0,0
Volon,NorthHorst,3566175,628723,423409,260079,50949504,4254122,728195,572453,133128497,20369
Volon,CentralRamp,12882410,2300131,1771468,1235334,173934987,0,0,0,0,0
Volon,CentralHorst,83070390,14889871,11740491,8187233,1152762372,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
